arm,block,seed,iteration,evaluations,bestCost,populationSpread,sigma,conditionNumber
cmaes-ipop,3,111003,373,381952,1168.1302541097004,,1.0064696016451726,23689.476376321403
cmaes-ipop,3,111003,397,406528,1158.0976003011067,,1.4934378237618451,28840.545509880536
cmaes-ipop,3,111003,422,432128,1138.6570129394531,,1.9226632210338626,25716.001052078005
cmaes-ipop,3,111003,447,457728,1121.549877166748,,2.4786851296606991,23333.056330445168
cmaes-ipop,3,111003,472,483328,1100.8248901367188,,2.8656997241704323,22710.643977458691
cmaes-ipop,3,111003,497,508928,1084.886178334554,,3.8263426636695126,19108.782742367082
cmaes-ipop,3,111003,521,533504,1063.2735341389973,,4.5197441422983919,18104.816085304959
cmaes-ipop,3,111003,546,559104,1051.5644442240398,,5.2299060456499165,15942.634523005272
cmaes-ipop,3,111003,571,584704,1039.0458297729492,,5.4978794878643411,19461.890763646086
cmaes-ipop,3,111003,596,610304,1032.7352638244629,,5.6474001652194126,24968.771883122183
cmaes-ipop,3,111003,621,635904,1028.6728833516438,,5.301098064460275,31933.734518323465
cmaes-ipop,3,111003,645,660480,1025.8277804056804,,5.072182016860447,40075.254487916842
cmaes-ipop,3,111003,670,686080,1025.5280939737956,,4.5030619948059654,48247.306367754514
cmaes-ipop,3,111003,695,711680,1024.4778912862141,,4.3076525889472732,52545.188875195592
cmaes-ipop,3,111003,720,737280,1023.9147555033366,,4.4728872806078606,56852.423784460734
cmaes-ipop,3,111003,745,762880,1023.6367162068685,,3.8331049696629091,63930.585049140209
cmaes-ipop,3,111003,769,787456,1023.1338958740234,,3.7947097734928508,81665.148064996654
cmaes-ipop,3,111003,794,813056,1022.9417889912924,,3.6880766825284721,128541.23190498637
cmaes-ipop,3,111003,819,838656,1022.7296040852865,,3.4438651709722903,210423.33412723095
cmaes-ipop,3,111003,844,864256,1022.5628217061361,,3.9537341440110447,611746.32394179329
cmaes-ipop,3,111003,869,889856,1022.3680013020834,,3.7517527357552436,1313689.4201345944
cmaes-ipop,3,111003,893,914432,1022.2828928629557,,4.0777635724982675,2059849.9079449051
cmaes-ipop,3,111003,918,940032,1022.1892687479655,,4.4064852190599328,10259206.053962493
cmaes-ipop,3,111003,943,965632,1022.1231753031412,,4.114189784584247,29187775.910940912
cmaes-ipop,3,111003,968,991232,1022.0877571105957,,4.0769946024054917,45752253.231657185
cmaes-ipop,3,111003,993,1016832,1022.0319697062174,,4.069579298299173,90287140.290996149
cmaes-ipop,3,111003,1017,1041408,1021.9980010986328,,4.2875455318783375,232071077.41120932
cmaes-ipop,3,111003,1042,1067008,1021.962220509847,,3.7406884796964945,704354563.52491236
cmaes-ipop,3,111003,1067,1092608,1021.9327456156412,,3.9244941696619988,1831162582.6707685
cmaes-ipop,3,111003,1092,1118208,1021.9015121459961,,3.8683952852337913,3561836097.1983523
cmaes-ipop,3,111003,1117,1143808,1021.8849767049154,,3.3999305851948418,4913434384.5898294
cmaes-ipop,3,111003,1142,1169408,1021.8712539672852,,3.3253479776973367,5728587782.6128502
cmaes-ipop,3,111003,1166,1193984,1021.8436126708984,,3.5785498991797873,6893932054.4747009
cmaes-ipop,3,111003,1191,1219584,1021.842103322347,,3.7851283672888192,14556528357.664917
cmaes-ipop,3,111003,1216,1245184,1021.8335227966309,,3.7007445624318098,47132269997.730156
cmaes-ipop,3,111003,1241,1270784,1021.8322092692057,,3.3017127876580146,101652815947.95839
cmaes-ipop,3,111003,1266,1296384,1021.8309949239095,,3.8274233427048525,139852972923.39194
cmaes-ipop,3,111003,1290,1320960,1021.8302726745605,,4.086440661352218,175286092728.0076
cmaes-ipop,3,111003,1315,1346560,1021.8302726745605,,3.3890943207944852,201615654086.41531
cmaes-ipop,3,111003,1340,1372160,1021.8302726745605,,3.4748330228527058,223841069619.28116
cmaes-ipop,3,111003,1365,1397760,1021.8302726745605,,3.4403816195308838,248164850999.93997
cmaes-ipop,3,111003,1390,1423360,1021.8302726745605,,3.4748757367229737,227166530852.19623
cmaes-ipop,3,111003,1414,1447936,1021.8302726745605,,3.0881613289209104,280439890788.06036
cmaes-ipop,3,111003,1439,1473536,1021.8302726745605,,3.2071418621481245,317669666380.07007
cmaes-ipop,3,111003,1464,1499136,1021.8302726745605,,3.5107015735043401,354279567539.00635
cmaes-ipop,3,111003,1489,1524736,1021.8302726745605,,3.5865595091027447,345634518708.38245
cmaes-ipop,3,111003,1514,1550336,1021.8302726745605,,3.3041409727335593,376388466922.58295
cmaes-ipop,3,111003,1538,1574912,1021.8302726745605,,2.7618366700664381,382038670658.43884
cmaes-ipop,3,111003,1555,1601536,1021.8302726745605,,0.70958708257028824,3.548516901284358
cmaes-ipop,3,111003,1567,1626112,1021.8302726745605,,0.75326907029436363,7.9366653827661855
cmaes-ipop,3,111003,1580,1652736,1021.8302726745605,,0.67094155227251651,9.1244975068297585
cmaes-ipop,3,111003,1592,1677312,1021.8302726745605,,0.62105477271569232,10.594007748497603
cmaes-ipop,3,111003,1604,1701888,1021.8302726745605,,0.61207411305410064,12.016269233777777
cmaes-ipop,3,111003,1617,1728512,1021.8302726745605,,0.64739225842369197,36.630562974604359
cmaes-ipop,3,111003,1629,1753088,1021.8302726745605,,0.69578619643576001,79.917337849403864
cmaes-ipop,3,111003,1642,1779712,1021.8302726745605,,0.68935428634257701,121.28199457821263
cmaes-ipop,3,111003,1654,1804288,1021.8302726745605,,0.80949908259412107,218.03160324094753
cmaes-ipop,3,111003,1666,1828864,1021.8302726745605,,0.89539779944730857,474.24266479137026
cmaes-ipop,3,111003,1679,1855488,1021.8302726745605,,1.0746892904852616,1045.9507366141631
cmaes-ipop,3,111003,1691,1880064,1021.8302726745605,,1.2262426914027218,1626.5282451279722
cmaes-ipop,3,111003,1704,1906688,1021.8302726745605,,1.371822076037239,2476.3458691518504
cmaes-ipop,3,111003,1716,1931264,1021.8302726745605,,1.578099253756456,3457.8563901522261
cmaes-ipop,3,111003,1728,1955840,1021.8302726745605,,1.8727819117041904,3943.2051237640535
cmaes-ipop,3,111003,1741,1982464,1021.8302726745605,,2.308401171217922,4040.6131854122104
cmaes-ipop,3,111003,1753,2007040,1021.8302726745605,,3.0515680852918035,3163.8464808170806
cmaes-ipop,3,111003,1766,2033664,1021.8302726745605,,4.0473687254232642,2527.8008098920582
cmaes-ipop,3,111003,1778,2058240,1021.8302726745605,,4.7879705855764652,2391.5411223476067
cmaes-ipop,3,111003,1790,2082816,1021.8302726745605,,5.7625283488928227,3040.8503453739081
cmaes-ipop,3,111003,1803,2109440,1006.0203742980957,,6.7928790327256134,5662.173869578668
cmaes-ipop,3,111003,1815,2134016,1001.4239985148112,,7.1680579678795553,10897.349491426143
cmaes-ipop,3,111003,1828,2160640,978.95658620198571,,7.8838002754777614,20650.138432794018
cmaes-ipop,3,111003,1840,2185216,965.62118911743164,,9.172202951853718,22517.35776233055
cmaes-ipop,3,111003,1853,2211840,949.73169581095374,,10.73211455164347,29281.097454168357
cmaes-ipop,3,111003,1865,2236416,946.63690058390296,,11.811765374283933,38120.383482913945
cmaes-ipop,3,111003,1877,2260992,936.69258626302087,,13.944186308315114,42931.784785761614
cmaes-ipop,3,111003,1890,2287616,929.02859369913733,,16.448684173409017,54657.221927188555
cmaes-ipop,3,111003,1902,2312192,922.22687784830725,,19.583869448585624,53544.168633534726
cmaes-ipop,3,111003,1915,2338816,915.16839853922522,,25.097031070770228,50132.802185035915
cmaes-ipop,3,111003,1927,2363392,911.20616404215491,,30.893901656999425,50400.430093683404
cmaes-ipop,3,111003,1939,2387968,907.50346628824866,,37.29544922693821,51978.027548672166
cmaes-ipop,3,111003,1952,2414592,903.79304758707679,,42.334113225592901,58094.046756204712
cmaes-ipop,3,111003,1964,2439168,901.1900533040365,,50.555032169329913,66401.398965552216
cmaes-ipop,3,111003,1977,2465792,900.44735590616858,,63.007536321579323,71647.900934946709
cmaes-ipop,3,111003,1989,2490368,898.39912033081055,,81.976619307037097,79771.193767103396
cmaes-ipop,3,111003,2001,2514944,897.74570465087891,,113.34770502101676,85174.51382626954
cmaes-ipop,3,111003,2014,2541568,896.27668507893884,,137.05221290797797,100081.64871139049
cmaes-ipop,3,111003,2026,2566144,895.18034235636389,,196.23756825287731,111182.12870127549
cmaes-ipop,3,111003,2039,2592768,895.18034235636389,,349.75500273335996,94621.688933056459
cmaes-ipop,3,111003,2051,2617344,893.50930150349939,,338.91567192844263,111669.69693507146
cmaes-ipop,3,111003,2063,2641920,892.38314310709632,,334.72082624569845,138330.00554379696
cmaes-ipop,3,111003,2076,2668544,891.5665181477865,,337.78951952267681,177821.11961930682
cmaes-ipop,3,111003,2088,2693120,891.34790674845374,,335.71822221686762,228616.27723205564
cmaes-ipop,3,111003,2101,2719744,890.73804601033532,,360.66612595588765,291886.45071984763
cmaes-ipop,3,111003,2113,2744320,890.69535064697266,,376.07483871327338,354008.69305578119
cmaes-ipop,3,111003,2125,2768896,890.40714645385742,,384.10333124377496,485750.43500791013
cmaes-ipop,3,111003,2138,2795520,890.29771169026696,,412.3739870047774,894160.10908724705
cmaes-ipop,3,111003,2150,2820096,890.00458908081055,,432.04062581579529,1676232.4394929805
cmaes-ipop,3,111003,2163,2846720,889.63859812418616,,449.81035705018945,3465667.2880416755
cmaes-ipop,3,111003,2175,2871296,889.35641860961914,,479.22386737363894,5912283.7658894444
cmaes-ipop,3,111003,2187,2895872,889.35641860961914,,477.31615511413304,9775113.2029912118
cmaes-ipop,3,111003,2200,2922496,889.14712651570642,,537.24909106207463,21114250.860534556
cmaes-ipop,3,111003,2212,2947072,889.14196141560876,,562.36694361869536,35583057.921237409
cmaes-ipop,3,111003,2225,2973696,889.02061208089196,,564.50370978330795,59854187.987723753
cmaes-ipop,3,111003,2237,2998272,888.77982457478845,,586.28461074309928,108925497.77167723
cmaes-ipop,3,111003,2249,3022848,888.661855061849,,680.76091128892767,185594617.03176367
cmaes-ipop,3,111003,2262,3049472,888.56546656290686,,695.66022423186371,281274019.32923555
cmaes-ipop,3,111003,2274,3074048,888.45874659220374,,782.11019228749194,485443566.81084973
cmaes-ipop,3,111003,2287,3100672,888.38264973958337,,785.67563916179927,756686519.02149427
cmaes-ipop,3,111003,2299,3125248,888.32782491048181,,811.73092611946333,1158626388.8094347
cmaes-ipop,3,111003,2311,3149824,888.28413518269861,,884.29086181621881,1433252275.4100385
cmaes-ipop,3,111003,2324,3176448,888.23655700683594,,938.62390822145994,2085642705.4721444
cmaes-ipop,3,111003,2336,3201024,888.1760584513346,,1010.5318059865941,2444514631.3558569
cmaes-ipop,3,111003,2349,3227648,888.15824000040686,,991.32035038375636,2945805366.1747279
cmaes-ipop,3,111003,2361,3252224,888.12996164957679,,997.25646884256639,3330522595.9654222
cmaes-ipop,3,111003,2373,3276800,888.12319310506189,,1231.9974872321272,3843198489.524219
cmaes-ipop,3,111003,2386,3303424,888.10793558756507,,1267.512642089556,4427299418.7019405
cmaes-ipop,3,111003,2398,3328000,888.07503763834632,,1245.8683023354672,5736735219.0272913
cmaes-ipop,3,111003,2411,3354624,888.05697758992517,,1335.4468596574163,6714749187.3604546
cmaes-ipop,3,111003,2423,3379200,888.03449122110999,,1321.0359774804474,7554136956.783659
cmaes-ipop,3,111003,2435,3403776,888.01071675618493,,1405.7480039442337,8881946845.6490211
cmaes-ipop,3,111003,2448,3430400,887.99275588989258,,1570.3590224775567,12628774942.312935
cmaes-ipop,3,111003,2460,3454976,887.96870040893555,,1607.1533333890113,14882361499.505245
cmaes-ipop,3,111003,2473,3481600,887.96216710408532,,1666.6943272698231,16112847842.171585
cmaes-ipop,3,111003,2485,3506176,887.95313771565759,,1817.4605624182554,20305382680.342548
cmaes-ipop,3,111003,2497,3530752,887.94787470499671,,1927.7656976992703,25986688268.353909
cmaes-ipop,3,111003,2510,3557376,887.94460678100586,,2061.5274264686691,33399563003.286945
cmaes-ipop,3,111003,2522,3581952,887.94347381591797,,1902.9978433271333,43166383422.078293
cmaes-ipop,3,111003,2535,3608576,887.94078191121423,,2074.4481821419381,50982946876.525345
cmaes-ipop,3,111003,2547,3633152,887.93916193644202,,2172.8582958877832,54440694171.639572
cmaes-ipop,3,111003,2559,3657728,887.93768819173181,,2157.8329103353144,67279381315.394379
cmaes-ipop,3,111003,2572,3684352,887.93568547566736,,2356.1902375447348,76987566875.535706
cmaes-ipop,3,111003,2584,3708928,887.93216578165686,,2383.5262050921938,90207327391.914612
cmaes-ipop,3,111003,2597,3735552,887.93182245890296,,2836.1882386974121,96410910529.155716
cmaes-ipop,3,111003,2609,3760128,887.93165969848633,,2843.5697357174472,92184284232.615891
cmaes-ipop,3,111003,2621,3784704,887.93106206258142,,3058.9758880314444,99602553920.021973
cmaes-ipop,3,111003,2634,3811328,887.93017450968421,,3637.6047557402603,94195327327.448425
cmaes-ipop,3,111003,2646,3835904,887.92997614542639,,4214.9873387187226,170353170224.06183
cmaes-ipop,3,111003,2659,3862528,887.92850621541345,,4541.5625503816273,355793728318.13806
cmaes-ipop,3,111003,2671,3887104,887.92774200439453,,5225.7181613662433,584182976796.1449
cmaes-ipop,3,111003,2683,3911680,887.92769495646155,,5910.8176173795837,699999915234.74695
cmaes-ipop,3,111003,2696,3938304,887.92769495646155,,6678.9289119349633,785620022917.74548
cmaes-ipop,3,111003,2708,3962880,887.92769495646155,,7688.0988101277526,989270535626.59546
cmaes-ipop,3,111003,2721,3989504,887.92769495646155,,8504.5219642065331,1258014488894.3921
cmaes-ipop,3,111003,2733,4014080,887.92769495646155,,7574.1884012923329,1253879977413.9272
cmaes-ipop,3,111003,2745,4038656,887.92769495646155,,7743.7706791228966,1250513847598.3789
cmaes-ipop,3,111003,2758,4065280,887.92769495646155,,7164.2361676785276,1168531520912.8711
cmaes-ipop,3,111003,2770,4089856,887.92769495646155,,7157.3010998703112,1264731369800.9519
cmaes-ipop,3,111003,2783,4116480,887.92769495646155,,8052.6430737313513,1475617905259.335
cmaes-ipop,3,111003,2795,4141056,887.92769495646155,,8267.8344210205832,1450769333154.719
cmaes-ipop,3,111003,2807,4165632,887.92769495646155,,8472.6451644043518,1353913948258.5942
cmaes-ipop,3,111003,2820,4192256,887.92769495646155,,9414.5758228755458,1414079641094.6707
cmaes-ipop,3,111003,2832,4216832,887.92769495646155,,9007.0331642063902,1481171261178.1167
cmaes-ipop,3,111003,2845,4243456,887.92769495646155,,8608.7269170970485,1608915077302.8381
cmaes-ipop,3,111003,2857,4268032,887.92769495646155,,9325.4739562443319,1705614487087.9458
cmaes-ipop,3,111003,2869,4292608,887.92769495646155,,9547.1137143726937,1764647158851.8401
cmaes-ipop,3,111003,2882,4319232,887.92769495646155,,9686.6593553366802,2049014961253.7207
cmaes-ipop,3,111003,2894,4343808,887.92769495646155,,9622.4661854024762,2355990262802.7583
cmaes-ipop,3,111003,2907,4370432,887.92769495646155,,8783.2251366079454,2489655620980.0669
cmaes-ipop,3,111003,2919,4395008,887.92769495646155,,9707.1154581985811,2771851870926.5972
cmaes-ipop,3,111003,2932,4421632,887.92769495646155,,9995.9681227058281,2844512823497.77
cmaes-ipop,3,111003,2944,4446208,887.92769495646155,,9475.268386949514,2978999429654.9683
cmaes-ipop,3,111003,2956,4470784,887.92769495646155,,9214.5179469705581,3001511658440.3262
cmaes-ipop,3,111003,2969,4497408,887.92769495646155,,9264.4347668509527,3961903033974.5664
cmaes-ipop,3,111003,2981,4521984,887.92769495646155,,9243.7917469935473,4123853980035.4531
cmaes-ipop,3,111003,2994,4548608,887.92769495646155,,9620.0681799208814,4208067584571.7383
cmaes-ipop,3,111003,3006,4573184,887.92769495646155,,9903.4727582221185,3917712451864.2642
cmaes-ipop,3,111003,3018,4597760,887.92769495646155,,9666.4623889910035,4465730685411.1494
cmaes-ipop,3,111003,3031,4624384,887.92769495646155,,9674.7386636179235,4241039565264.2026
cmaes-ipop,3,111003,3043,4648960,887.92769495646155,,10029.426347200135,4602222196369.9404
cmaes-ipop,3,111003,3056,4675584,887.92769495646155,,10046.197293334195,5131215005466.5322
cmaes-ipop,3,111003,3068,4700160,887.92769495646155,,9219.7729312805004,5677281151023.1963
cmaes-ipop,3,111003,3080,4724736,887.92769495646155,,9064.1857847735864,5693336990786.9336
cmaes-ipop,3,111003,3093,4751360,887.92769495646155,,9337.1800185141237,6076062550428.6064
cmaes-ipop,3,111003,3105,4775936,887.92769495646155,,10154.531544745078,6012814184630.9141
cmaes-ipop,3,111003,3118,4802560,887.92769495646155,,10753.621019798704,7628766990862.3604
cmaes-ipop,3,111003,3130,4827136,887.92769495646155,,9814.0729282710072,7537283211345.3223
cmaes-ipop,3,111003,3142,4851712,887.92769495646155,,10026.891264823083,7581484232342.5283
cmaes-ipop,3,111003,3155,4878336,887.92769495646155,,9602.4598677707745,7150696764523.8877
cmaes-ipop,3,111003,3167,4902912,887.92769495646155,,10410.59471960892,7745224979375.8828
cmaes-ipop,3,111003,3180,4929536,887.92769495646155,,10028.831204849339,8216038223529.2383
cmaes-ipop,3,111003,3192,4954112,887.92769495646155,,11017.327481595466,9078312440829.6133
cmaes-ipop,3,111003,3204,4978688,887.92769495646155,,11582.719641488899,10836398643646.674
cmaes-ipop,3,111003,3217,5005312,887.92769495646155,,10718.963138668252,11022832631810.678
cmaes-ipop,3,111003,3229,5029888,887.92769495646155,,10463.735502344385,11639858191007.215
cmaes-ipop,3,111003,3242,5056512,887.92769495646155,,9837.7214570252909,12256589210452.746
cmaes-ipop,3,111003,3254,5081088,887.92769495646155,,10973.734499627915,13400183461702.051
cmaes-ipop,3,111003,3266,5105664,887.92769495646155,,12018.176132162353,13556669718629.07
cmaes-ipop,3,111003,3279,5132288,887.92769495646155,,11430.326320153619,15267609266798.918
cmaes-ipop,3,111003,3291,5156864,887.92769495646155,,11450.164145855586,16628523189426.562
cmaes-ipop,3,111003,3304,5183488,887.92769495646155,,12320.355871312322,17320525386391.375
cmaes-ipop,3,111003,3316,5208064,887.92769495646155,,11514.391142528671,19721947061136.879
cmaes-ipop,3,111003,3328,5232640,887.92769495646155,,11816.407141113048,19799178736518.703
cmaes-ipop,3,111003,3341,5259264,887.92769495646155,,12077.382825672003,20802826602257.594
cmaes-ipop,3,111003,3353,5283840,887.92769495646155,,11721.617303165624,22858472497185.418
cmaes-ipop,3,111003,3366,5310464,887.92769495646155,,12084.784309121109,24820439226139.926
cmaes-ipop,3,111003,3378,5335040,887.92769495646155,,11005.061142592744,26503486672221.133
cmaes-ipop,3,111003,3390,5359616,887.92769495646155,,12137.878452070716,26902599504770.125
cmaes-ipop,3,111003,3403,5386240,887.92769495646155,,12351.957547137919,26571881833840.215
cmaes-ipop,3,111003,3415,5410816,887.92769495646155,,13662.401802027083,24217035552748.695
cmaes-ipop,3,111003,3428,5437440,887.92769495646155,,13587.848367567774,24535792208517.223
cmaes-ipop,3,111003,3440,5462016,887.92769495646155,,13064.069225685449,24355422232770.414
cmaes-ipop,3,111003,3452,5486592,887.92769495646155,,13188.908000539805,28265111369247.457
cmaes-ipop,3,111003,3465,5513216,887.92769495646155,,13234.564483854192,28697530585257.305
cmaes-ipop,3,111003,3477,5537792,887.92769495646155,,12747.255183178177,31411715412855.41
cmaes-ipop,3,111003,3490,5564416,887.92769495646155,,12237.434118011706,29552341980465.281
cmaes-ipop,3,111003,3502,5588992,887.92769495646155,,11343.888674680296,31229403945185.352
cmaes-ipop,3,111003,3509,5613568,887.92769495646155,,0.71372211884427417,3.7410119044800045
cmaes-ipop,3,111003,3516,5642240,887.92769495646155,,0.76388833550365554,8.663514883869075
cmaes-ipop,3,111003,3522,5666816,887.92769495646155,,0.84033016700394303,11.852579313284901
cmaes-ipop,3,111003,3528,5691392,887.92769495646155,,0.95606663428509497,14.930601465327644
cmaes-ipop,3,111003,3534,5715968,887.92769495646155,,1.001339225807242,15.350882691809636
cmaes-ipop,3,111003,3540,5740544,887.92769495646155,,0.99958490763466368,13.655367872106922
cmaes-ipop,3,111003,3547,5769216,887.92769495646155,,1.0248597278935585,14.959360599570731
cmaes-ipop,3,111003,3553,5793792,887.92769495646155,,1.1029551037580412,16.343248401444516
cmaes-ipop,3,111003,3559,5818368,887.92769495646155,,1.1796750662066746,19.051220966159214
cmaes-ipop,3,111003,3565,5842944,887.92769495646155,,1.2407950677983004,39.089123350141215
cmaes-ipop,3,111003,3571,5867520,887.92769495646155,,1.4703460149407248,101.02365401577416
cmaes-ipop,3,111003,3578,5896192,887.92769495646155,,1.7166068749136809,158.25880498668403
cmaes-ipop,3,111003,3584,5920768,887.92769495646155,,1.909139846731136,198.11452264624032
cmaes-ipop,3,111003,3590,5945344,887.92769495646155,,2.1673266411362042,255.63852687590406
cmaes-ipop,3,111003,3596,5969920,887.92769495646155,,2.3751222897780644,386.72009216146245
cmaes-ipop,3,111003,3602,5994496,887.92769495646155,,2.6004087137988741,644.56449607508011
cmaes-ipop,3,111003,3609,6023168,887.92769495646155,,2.9462218914054246,1084.6163804435155
cmaes-ipop,3,111003,3615,6047744,887.92769495646155,,3.3381350147333082,1415.1462332657479
cmaes-ipop,3,111003,3621,6072320,887.92769495646155,,4.0270277460911013,1586.1275414675879
cmaes-ipop,3,111003,3627,6096896,887.92769495646155,,4.6193493467429008,1852.8894479061394
cmaes-ipop,3,111003,3633,6121472,887.92769495646155,,5.1034045631673353,2345.6657010320437
cmaes-ipop,3,111003,3640,6150144,887.92769495646155,,5.9523656783420211,2724.7254203238699
cmaes-ipop,3,111003,3646,6174720,887.92769495646155,,6.6533116688529672,2948.5243798148913
cmaes-ipop,3,111003,3652,6199296,887.92769495646155,,7.7323025335635895,3803.1110182426323
cmaes-ipop,3,111003,3658,6223872,887.92769495646155,,9.3341969623149499,6126.0683732927491
cmaes-ipop,3,111003,3664,6248448,887.92769495646155,,11.318568355014131,8594.2013782574086
cmaes-ipop,3,111003,3671,6277120,887.92769495646155,,13.101005592759341,7583.2578052532572
cmaes-ipop,3,111003,3677,6301696,887.92769495646155,,14.471733532290044,9934.557288262662
cmaes-ipop,3,111003,3683,6326272,887.92769495646155,,16.806787450349386,14499.783331013106
cmaes-ipop,3,111003,3689,6350848,887.92769495646155,,19.926900376948648,19347.500589202438
cmaes-ipop,3,111003,3695,6375424,887.92769495646155,,23.146688256824412,26991.376990430032
cmaes-ipop,3,111003,3702,6404096,887.92769495646155,,27.962778920344672,40616.619258395527
cmaes-ipop,3,111003,3708,6428672,887.92769495646155,,39.694606688366605,49069.4059014862
cmaes-ipop,3,111003,3714,6453248,887.92769495646155,,67.502455968571184,27256.310206322476
cmaes-ipop,3,111003,3720,6477824,887.92769495646155,,79.261438020992614,19833.305477861071
cmaes-ipop,3,111003,3726,6502400,887.92769495646155,,88.293005523129224,19796.729194497919
sep-cmaes-ipop,3,111003,1,1024,12101.696787516275,,0.28965693449585189,7.0728890902158348
sep-cmaes-ipop,3,111003,5,5120,1999.429609934489,,0.91355319053506323,29.380672414299994
sep-cmaes-ipop,3,111003,10,10240,1775.5612716674805,,1.5080812094501683,29.898477440577508
sep-cmaes-ipop,3,111003,20,20480,1597.9590504964192,,2.3884865703579212,5.4693605532160188
sep-cmaes-ipop,3,111003,25,25600,1588.5922215779622,,2.6897440343998342,6.514488784442964
sep-cmaes-ipop,3,111003,40,40960,1587.4810040791829,,4.1974170316992616,114.12868483952131
sep-cmaes-ipop,3,111003,50,51200,1514.4217020670574,,6.952167878684401,168.38300135947065
sep-cmaes-ipop,3,111003,75,76800,1382.1979281107585,,15.620022053569885,610.70721068026569
sep-cmaes-ipop,3,111003,80,81920,1366.4002660115559,,18.370397152618114,928.72819755741591
sep-cmaes-ipop,3,111003,100,102400,1266.1104469299316,,40.548374494464589,3298.949691440383
sep-cmaes-ipop,3,111003,125,128000,1151.3271484375,,114.68747410036964,5052.9195777328368
sep-cmaes-ipop,3,111003,149,152576,1064.9859580993652,,383.61324436713238,6448.1897488651202
sep-cmaes-ipop,3,111003,160,163840,1022.1401176452637,,558.92050362705368,11526.086959424258
sep-cmaes-ipop,3,111003,174,178176,1013.2722460428873,,914.46091896197663,20235.743867384965
sep-cmaes-ipop,3,111003,199,203776,992.03056462605798,,2625.2314666026728,39326.373743064731
sep-cmaes-ipop,3,111003,224,229376,979.98315938313806,,8095.1820917937011,89835.464173566026
sep-cmaes-ipop,3,111003,249,254976,974.29902521769202,,19143.040911437765,210433.79346397577
sep-cmaes-ipop,3,111003,255,261120,974.29902521769202,,22435.986848124758,270044.52380895754
sep-cmaes-ipop,3,111003,273,279552,964.64530436197913,,94359.324717138254,110532.96441446494
sep-cmaes-ipop,3,111003,298,305152,948.96764500935876,,544894.78047662915,5260.5701886278011
sep-cmaes-ipop,3,111003,323,330752,938.44912211100257,,1478646.875821634,10672.294603449021
sep-cmaes-ipop,3,111003,348,356352,935.46923700968421,,3050920.2249763622,27510.428771398576
sep-cmaes-ipop,3,111003,373,381952,933.98355992635095,,6383139.6793236062,65361.283922847448
sep-cmaes-ipop,3,111003,397,406528,932.72456995646155,,10985095.661150461,58623.594230096656
sep-cmaes-ipop,3,111003,422,432128,931.03250249226892,,23908955.251720469,80340.056134456638
sep-cmaes-ipop,3,111003,447,457728,930.48433176676429,,63941165.530129604,963264.17116484395
sep-cmaes-ipop,3,111003,472,483328,930.10209910074866,,199568931.10332653,1850662.7110368386
sep-cmaes-ipop,3,111003,497,508928,929.74545415242517,,451027046.15930992,1474720.9002329074
sep-cmaes-ipop,3,111003,521,533504,929.63468297322595,,983093048.12488186,4063450.8707179124
sep-cmaes-ipop,3,111003,546,559104,929.47491836547852,,2469169852.168098,9671447.6677855905
sep-cmaes-ipop,3,111003,571,584704,929.35294977823889,,6759555152.4086132,19642449.253546227
sep-cmaes-ipop,3,111003,596,610304,929.23966217041016,,23339837833.150608,15401044.523860868
sep-cmaes-ipop,3,111003,621,635904,929.12255859375,,69493650349.052795,13737740.085880971
sep-cmaes-ipop,3,111003,645,660480,929.02654266357422,,153239670261.9567,82501640.117132038
sep-cmaes-ipop,3,111003,670,686080,928.92261123657227,,314711252213.8548,77308533.746446714
sep-cmaes-ipop,3,111003,695,711680,928.88789367675781,,480412626672.32788,92928544.785634086
sep-cmaes-ipop,3,111003,720,737280,928.87009811401367,,677347392562.24902,101622050.2079556
sep-cmaes-ipop,3,111003,745,762880,928.86404546101892,,1534118516775.2297,107801926.14103591
sep-cmaes-ipop,3,111003,769,787456,928.86004384358728,,3986989528832.8457,380194545.18507302
sep-cmaes-ipop,3,111003,794,813056,928.80701319376624,,6024456864328.6621,773427103.3323617
sep-cmaes-ipop,3,111003,819,838656,928.80701319376624,,11607551162066.025,978636692.82358932
sep-cmaes-ipop,3,111003,844,864256,928.80701319376624,,15285033015884.451,9603915668.0960102
sep-cmaes-ipop,3,111003,869,889856,928.80701319376624,,16354240497531.879,27900325458.659592
sep-cmaes-ipop,3,111003,893,914432,928.80701319376624,,15488659265968.438,23656292478.172523
sep-cmaes-ipop,3,111003,918,940032,928.80701319376624,,15048283340230.771,22640940719.639038
sep-cmaes-ipop,3,111003,943,965632,928.80701319376624,,14264046200469.52,11479249963.084991
sep-cmaes-ipop,3,111003,968,991232,928.80701319376624,,14457629175063.865,7466216051.6320877
sep-cmaes-ipop,3,111003,993,1016832,928.80701319376624,,14890509062960.842,12679354484.727997
sep-cmaes-ipop,3,111003,1012,1042432,928.80701319376624,,0.57367321744907274,28.270048874618706
sep-cmaes-ipop,3,111003,1024,1067008,928.80701319376624,,0.90348779868894225,31.825385387569927
sep-cmaes-ipop,3,111003,1037,1093632,928.80701319376624,,1.3298186100068641,24.378030980094252
sep-cmaes-ipop,3,111003,1049,1118208,928.80701319376624,,1.9695520216809659,77.347622423077325
sep-cmaes-ipop,3,111003,1062,1144832,928.80701319376624,,3.398293113901703,287.96936230505969
