arm,block,seed,iteration,evaluations,bestCost,populationSpread,sigma,conditionNumber,distributionExtent,restart
full-ipop-l64,1,119001,5691,1229760,928.36686452229821,,0.064196460845155304,2224085.08719469,0.016417620194689987,3
full-ipop-l64,1,119001,5733,1251264,928.36686452229821,,0.052804025887726119,4255448.8917830558,0.013433346300876396,3
full-ipop-l64,1,119001,5775,1272768,928.36686452229821,,0.043484297311720911,12644954.747216828,0.010799396770975926,3
full-ipop-l64,1,119001,5838,1305024,928.36686452229821,,0.023525543462087167,85529010.932238847,0.0061881628832383233,3
full-ipop-l64,1,119001,5880,1326528,928.36686452229821,,0.017594820687932052,176226492.79727545,0.0047665412784208194,3
full-ipop-l64,1,119001,5922,1348032,928.36686452229821,,0.018468433874182923,245951565.99757341,0.0051094660914278054,3
full-ipop-l64,1,119001,5985,1380288,928.36686452229821,,0.019540189181307881,1221369023.447926,0.005710098832112858,3
full-ipop-l64,1,119001,6027,1401792,928.36686452229821,,0.018398664161566783,2136461753.107904,0.0055239137052284192,3
full-ipop-l64,1,119001,6069,1423296,928.36686452229821,,0.014702584663381752,2838291221.4872456,0.0043723868530767887,3
full-ipop-l64,1,119001,6132,1455552,928.36686452229821,,0.012233823150293015,4288885491.119741,0.0037530663787049955,3
full-ipop-l64,1,119001,6174,1477056,928.36686452229821,,0.014515661141682684,5427469460.1049032,0.0043978483174113864,3
full-ipop-l64,1,119001,6237,1510336,928.36686452229821,,0.37752434178826838,1.4438919122421841,0.41855989516796865,4
full-ipop-l64,1,119001,6258,1531840,928.36686452229821,,0.69592350456536878,4.7249899556226778,0.8501291797040077,4
full-ipop-l64,1,119001,6279,1553344,928.36686452229821,,0.628162089099635,8.407861162138186,0.65671338579007088,4
full-ipop-l64,1,119001,6300,1574848,928.36686452229821,,0.52724147259723875,9.576394189849772,0.45375879376046613,4
full-ipop-l64,1,119001,6342,1617856,928.36686452229821,,0.40276881618662463,24.074479169121993,0.27876470859780045,4
full-ipop-l64,1,119001,6363,1639360,928.36686452229821,,0.40584660554593988,73.550661897769672,0.30617649727043661,4
full-ipop-l64,1,119001,6384,1660864,928.36686452229821,,0.40974142204366071,105.04442237891901,0.25608306281559573,4
full-ipop-l64,1,119001,6405,1682368,928.36686452229821,,0.44644165195059837,141.50609610187175,0.24728115541361742,4
full-ipop-l64,1,119001,6426,1703872,928.36686452229821,,0.46185711950582065,273.71289962590924,0.24712031476009411,4
full-ipop-l64,1,119001,6468,1746880,928.36686452229821,,0.42189586770580034,2037.8302237068924,0.21626949522251698,4
full-ipop-l64,1,119001,6489,1768384,928.36686452229821,,0.41683853687225408,4974.6910246645866,0.20514544867657844,4
full-ipop-l64,1,119001,6510,1789888,928.36686452229821,,0.49628816673853415,11283.893174656567,0.24307640921476265,4
full-ipop-l64,1,119001,6531,1811392,928.36686452229821,,0.5385206823474985,16919.846340027991,0.23504568889187935,4
full-ipop-l64,1,119001,6552,1832896,928.36686452229821,,0.54185938377989862,24585.37333459991,0.23130335945992911,4
full-ipop-l64,1,119001,6573,1854400,928.36686452229821,,0.63683548534215828,30276.876921142677,0.2457337379756088,4
full-ipop-l64,1,119001,6615,1897408,928.36686452229821,,0.71585411533073573,53978.267661925842,0.21035200477654573,4
full-ipop-l64,1,119001,6636,1918912,928.36686452229821,,0.73240546002689344,70394.85837860695,0.18401159626638675,4
full-ipop-l64,1,119001,6657,1940416,928.36686452229821,,0.744420607811077,84311.1137933805,0.14963069139776411,4
full-ipop-l64,1,119001,6678,1961920,928.36686452229821,,0.91891359162692532,94760.518297766524,0.15226087481633585,4
full-ipop-l64,1,119001,6699,1983424,928.36686452229821,,1.1402556541860254,104709.37831009366,0.16165467725712179,4
full-ipop-l64,1,119001,6741,2026432,928.36686452229821,,1.6812793621501891,96734.503972543622,0.15852700543600839,4
full-ipop-l64,1,119001,6762,2047936,928.36686452229821,,1.9375850368367478,82595.857235135627,0.1447528203385256,4
full-ipop-l64,1,119001,6783,2069440,928.36686452229821,,4.9966581954321843,55485.89553121278,0.26602362909078464,4
full-ipop-l64,1,119001,6804,2090944,928.36686452229821,,5.4895672638846733,38680.024771312361,0.21026555790411541,4
full-ipop-l64,1,119001,6825,2112448,928.36686452229821,,5.5621569400097055,39404.499623278476,0.16921771989012599,4
full-ipop-l64,1,119001,6846,2133952,928.36686452229821,,4.8795772485047451,44715.267489423299,0.12790607317140054,4
full-ipop-l64,1,119001,6888,2176960,928.36686452229821,,3.2701625857587806,87159.908455591169,0.082190271857718947,4
full-ipop-l64,1,119001,6909,2198464,928.36686452229821,,2.5312630911769149,102806.1177621293,0.060790048134212203,4
full-ipop-l64,1,119001,6930,2219968,928.36686452229821,,2.3144450202611369,149181.88817302356,0.057736197849649264,4
full-ipop-l64,1,119001,6951,2241472,928.36686452229821,,2.5471068026710282,174233.13353424464,0.062534170974084438,4
full-ipop-l64,1,119001,6972,2262976,928.36686452229821,,2.1457851425712819,214223.18143080102,0.050875758437997111,4
full-ipop-l64,1,119001,7014,2305984,928.36686452229821,,2.1498642482586421,520430.06525299849,0.048831832675144252,4
full-ipop-l64,1,119001,7035,2327488,928.36686452229821,,2.2203369557162005,861491.08843780064,0.048052005313452849,4
full-ipop-l64,1,119001,7056,2348992,928.36686452229821,,1.838195720800776,2633909.4821241791,0.039739883494403556,4
full-ipop-l64,1,119001,7077,2370496,928.36686452229821,,1.7274797578261025,10739026.453946542,0.036340041143412605,4
full-ipop-l64,1,119001,7098,2392000,928.36686452229821,,1.8244257635782697,30849783.194281269,0.034998595189173649,4
full-ipop-l64,1,119001,7119,2413504,928.36686452229821,,2.1762913923838778,69790173.541254207,0.036324293488386734,4
full-ipop-l64,1,119001,7161,2456512,928.36686452229821,,3.139448236952862,139788025.20428586,0.036942673890465148,4
full-ipop-l64,1,119001,7182,2478016,928.36686452229821,,3.2888256185233269,218851530.656149,0.033270553977302525,4
full-ipop-l64,1,119001,7203,2499520,928.36686452229821,,3.8339763950693211,358922955.3950358,0.033481934522718339,4
full-ipop-l64,1,119001,7224,2521024,928.36686452229821,,3.8110963086423699,419544723.15113229,0.029885703700585874,4
full-ipop-l64,1,119001,7245,2542528,928.36686452229821,,3.6988733014410804,577078843.29272509,0.02743395149614385,4
full-ipop-l64,1,119001,7287,2585536,928.36686452229821,,3.8317402680544892,801527247.31379211,0.025231527850759185,4
full-ipop-l64,1,119001,7308,2607040,928.36686452229821,,3.7404588316564062,987085776.37909245,0.024191957098709152,4
full-ipop-l64,1,119001,7329,2628544,928.36686452229821,,3.7693591274166547,1121652186.4266984,0.023149446808386067,4
full-ipop-l64,1,119001,7350,2650048,928.36686452229821,,3.7539969024352464,1162830993.7170892,0.02165693737955297,4
full-ipop-l64,1,119001,7371,2671552,928.36686452229821,,3.7571416016499475,1117945414.5939577,0.020698106799908023,4
full-ipop-l64,1,119001,7392,2693056,928.36686452229821,,3.6766611964252296,1153125887.9032533,0.019575986395217581,4
full-ipop-l64,1,119001,7434,2736064,928.36686452229821,,3.7337136206291297,1629456914.327584,0.019873660285767682,4
full-ipop-l64,1,119001,7455,2757568,928.36686452229821,,3.4857371246088626,2957926745.7773194,0.018681414708346576,4
full-ipop-l64,1,119001,7476,2779072,928.36686452229821,,3.4731766529762047,6315226369.7872076,0.01888969804139946,4
full-ipop-l64,1,119001,7497,2800576,928.36686452229821,,3.5276742328457371,9121343417.4577923,0.019244523370081461,4
full-ipop-l64,1,119001,7518,2822080,928.36686452229821,,3.7263672249374604,12978324548.571262,0.020701323960198303,4
full-ipop-l64,1,119001,7560,2865088,928.36686452229821,,3.3025342536543971,17073170548.789753,0.017779879385218435,4
full-ipop-l64,1,119001,7581,2886592,928.36686452229821,,2.8832751956042353,19333153144.056461,0.015789610175353627,4
full-ipop-l64,1,119001,7602,2908096,928.36686452229821,,2.8297191323425444,20246217275.346302,0.015060691706817942,4
full-ipop-l64,1,119001,7623,2929600,928.36686452229821,,2.8347322281090372,24120661974.406315,0.015360125102387453,4
full-ipop-l64,1,119001,7644,2951104,928.36686452229821,,2.796605704587007,28102691417.713673,0.01518585408192317,4
full-ipop-l64,1,119001,7665,2972608,928.36686452229821,,3.11532015116327,28625577342.167267,0.017009959867414666,4
full-ipop-l64,1,119001,7707,3015616,928.36686452229821,,3.0273131281530343,33983372358.628769,0.017086855249559281,4
full-ipop-l64,1,119001,7728,3037120,928.36686452229821,,3.2718972752239255,36142149290.419838,0.018855048616296437,4
full-ipop-l64,1,119001,7749,3058624,928.36686452229821,,3.5612744900030493,36791884525.897873,0.019828206733036827,4
full-ipop-l64,1,119001,7770,3080128,928.36686452229821,,4.1129435187023509,37152522147.121819,0.02195738650972134,4
full-ipop-l64,1,119001,7791,3101632,928.36686452229821,,4.0762202125969953,43499848654.669212,0.021368241366856996,4
full-ipop-l64,1,119001,7833,3144640,928.36686452229821,,4.9957392026540344,50952075269.151077,0.024731783278621938,4
full-ipop-l64,1,119001,7854,3166144,928.36686452229821,,5.0258086466785432,50599415914.288673,0.023230279856636751,4
full-ipop-l64,1,119001,7875,3187648,928.36686452229821,,5.0063199219306007,64568816660.32943,0.023138284413107099,4
full-ipop-l64,1,119001,7896,3209152,928.36686452229821,,5.1324334535366942,66104913021.877831,0.022522788712968197,4
full-ipop-l64,1,119001,7917,3230656,928.36686452229821,,4.5271109732214949,66450605025.949547,0.019771983270310375,4
full-ipop-l64,1,119001,7938,3252160,928.36686452229821,,4.2539309416333184,70143535043.173035,0.018427824976164246,4
full-ipop-l64,1,119001,7980,3295168,928.36686452229821,,3.6048073600277082,82579845948.003098,0.015624461755738539,4
full-ipop-l64,1,119001,8001,3327936,928.36686452229821,,0.72244157061200021,4.1030448468330167,0.92301927923389793,5
full-ipop-l64,1,119001,8022,3370944,928.36686452229821,,0.73825734365614548,12.189902561848792,0.76634488630007103,5
full-ipop-l64,1,119001,8043,3413952,928.36686452229821,,0.66221887314583017,10.906785048981179,0.41924597487255233,5
full-ipop-l64,1,119001,8064,3456960,928.36686452229821,,0.64915565568156242,38.562909917069248,0.35726244563676651,5
full-ipop-l64,1,119001,8085,3499968,928.36686452229821,,0.72318746006210444,127.04022557085349,0.31634679618153388,5
full-ipop-l64,1,119001,8106,3542976,928.36686452229821,,0.84064061365555576,331.48219358523971,0.28397802384997728,5
full-ipop-l64,1,119001,8127,3585984,928.36686452229821,,1.0497080555609108,805.71707959631954,0.28479456973947237,5
full-ipop-l64,1,119001,8148,3628992,928.36686452229821,,1.153968119246076,1704.5955089453585,0.24914258069335021,5
full-ipop-l64,1,119001,8169,3672000,928.36686452229821,,1.5263775800361457,3945.682791558901,0.2729244888504137,5
full-ipop-l64,1,119001,8190,3715008,928.36686452229821,,1.7294481718649033,10497.626935229224,0.25202097547896141,5
full-ipop-l64,1,119001,8211,3758016,928.36686452229821,,2.3332697186246114,31148.54845621443,0.27488609843096889,5
full-ipop-l64,1,119001,8232,3801024,928.36686452229821,,2.9944266239928359,30234.523293668371,0.25801989958765864,5
full-ipop-l64,1,119001,8253,3844032,928.36686452229821,,3.9652861475335746,41042.639471544353,0.26963088944200791,5
full-ipop-l64,1,119001,8274,3887040,928.36686452229821,,4.6246760938416571,69218.094022263656,0.24726196063443415,5
full-ipop-l64,1,119001,8295,3930048,928.36686452229821,,5.1867126582455203,131710.52640277444,0.21077671383631133,5
full-ipop-l64,1,119001,8316,3973056,928.36686452229821,,7.151831125270995,183252.39793799061,0.23266288959851852,5
full-ipop-l64,1,119001,8337,4016064,928.36686452229821,,12.565849929841274,144751.85196508956,0.2673844557660518,5
full-ipop-l64,1,119001,8358,4059072,928.36686452229821,,19.427833213475033,71559.77378412179,0.2143755346016786,5
full-ipop-l64,1,119001,8379,4102080,928.36686452229821,,25.0909476529933,87168.942794458926,0.18526708016854895,5
full-ipop-l64,1,119001,8400,4145088,928.36686452229821,,37.171144315796205,96782.666771622695,0.18497355481332789,5
full-ipop-l64,1,119001,8421,4188096,928.36686452229821,,55.318456887556394,87914.067135842837,0.17840400348260041,5
full-ipop-l64,1,119001,8442,4231104,928.36686452229821,,82.800367779832641,78589.55975042819,0.18423489946924018,5
full-ipop-l64,1,119001,8463,4274112,928.36686452229821,,226.40084126569323,39512.076393342162,0.24707131173859159,5
full-ipop-l64,1,119001,8484,4317120,928.36686452229821,,279.07505399562854,38121.360669052519,0.19000837394189984,5
full-ipop-l64,1,119001,8505,4360128,928.36686452229821,,278.53383167386431,49922.955415229226,0.13135542725233768,5
full-ipop-l64,1,119001,8526,4403136,928.36686452229821,,286.1468411759393,76454.506352708733,0.11271433759727038,5
full-ipop-l64,1,119001,8547,4446144,928.36686452229821,,307.93002031063355,127028.83867035068,0.10902823092179213,5
full-ipop-l64,1,119001,8568,4489152,928.36686452229821,,298.83199629778187,195163.53016033984,0.098893049055146384,5
full-ipop-l64,1,119001,8589,4532160,928.36686452229821,,321.39910883229788,238258.6437783197,0.094649996507799553,5
full-ipop-l64,1,119001,8610,4575168,928.36686452229821,,335.8635192009238,293918.70820885734,0.084519897681612582,5
full-ipop-l64,1,119001,8631,4618176,928.36686452229821,,349.43457389610927,345510.03074645431,0.073947226941997485,5
full-ipop-l64,1,119001,8652,4661184,928.36686452229821,,359.54370083091675,639591.42946754897,0.064443278406502755,5
full-ipop-l64,1,119001,8673,4704192,928.36686452229821,,393.08264882673518,1654248.3898578784,0.06683381850953421,5
full-ipop-l64,1,119001,8694,4747200,928.36686452229821,,424.88581858228679,7087115.6733572287,0.06622124863580342,5
full-ipop-l64,1,119001,8715,4790208,928.36686452229821,,511.57531706060553,22157460.938288067,0.057565600106238402,5
full-ipop-l64,1,119001,8736,4833216,928.36686452229821,,608.0627088977219,67670327.393946692,0.052057876827834949,5
full-ipop-l64,1,119001,8757,4876224,928.36686452229821,,805.23612992410847,100813238.20051014,0.048925460141234896,5
full-ipop-l64,1,119001,8778,4919232,928.36686452229821,,955.34898558877751,176810733.84515303,0.043272838775233587,5
full-ipop-l64,1,119001,8799,4962240,928.36686452229821,,1122.9246094634539,360821327.55232477,0.039160437724067305,5
full-ipop-l64,1,119001,8820,5005248,928.36686452229821,,1239.3236780191814,1025538064.9968283,0.035268366880412273,5
full-ipop-l64,1,119001,8841,5048256,928.36686452229821,,1408.1072541095784,2078796135.4349959,0.032711103641266545,5
full-ipop-l64,1,119001,8862,5091264,928.36686452229821,,1573.0698408286232,2522369985.7038918,0.03167500347566278,5
full-ipop-l64,1,119001,8883,5134272,928.36686452229821,,1826.7021621481144,2848779594.6618519,0.031467093698984677,5
full-ipop-l64,1,119001,8904,5177280,928.36686452229821,,2927.2475899051278,3189829627.9082756,0.041038722857669387,5
full-ipop-l64,1,119001,8925,5220288,928.36686452229821,,3496.9471957030855,4013557204.8132281,0.038821257393188036,5
full-ipop-l64,1,119001,8946,5263296,928.36686452229821,,3864.9896124067463,5503357851.7510643,0.035371809685670066,5
full-ipop-l64,1,119001,8967,5306304,928.36686452229821,,4973.5805185915387,5643842717.805007,0.037416338664962391,5
full-ipop-l64,1,119001,8988,5349312,928.36686452229821,,5387.2095478448018,5798270748.2683144,0.033140416240910985,5
full-ipop-l64,1,119001,9009,5392320,928.36686452229821,,5690.7783916335256,8018484060.1250372,0.031633461241916065,5
full-ipop-l64,1,119001,9030,5435328,928.36686452229821,,6046.7512137093181,10280130460.804348,0.030900335368825999,5
full-ipop-l64,1,119001,9051,5478336,928.36686452229821,,7248.8370856879592,9287711624.2784271,0.031888319353244952,5
full-ipop-l64,1,119001,9072,5521344,928.36686452229821,,7695.0416242020146,9405638127.8538952,0.030002994798156088,5
full-ipop-l64,1,119001,9093,5564352,928.36686452229821,,8684.924349255778,9760395356.7414856,0.030512713510992578,5
full-ipop-l64,1,119001,9114,5607360,928.36686452229821,,11915.590265898996,12880445050.452465,0.035459583268045825,5
full-ipop-l64,1,119001,9135,5650368,928.36686452229821,,18075.835277076945,15583107097.411648,0.037819298282594685,5
full-ipop-l64,1,119001,9156,5693376,928.36686452229821,,26543.880007772914,22429678107.179939,0.038629013326890754,5
full-ipop-l64,1,119001,9177,5736384,928.36686452229821,,40790.624178034865,31623846242.633575,0.043154602646642913,5
full-ipop-l64,1,119001,9198,5779392,928.36686452229821,,55647.822320478168,30897328252.318962,0.041584078704214086,5
full-ipop-l64,1,119001,9219,5822400,928.36686452229821,,88234.728976358165,34483367092.460022,0.046349737608272039,5
full-ipop-l64,1,119001,9240,5865408,928.36686452229821,,116384.58510741509,37564221661.145409,0.043756935229911545,5
full-ipop-l64,1,119001,9261,5908416,928.36686452229821,,149782.07434655662,39695944384.280701,0.041823593382877076,5
full-ipop-l64,1,119001,9282,5951424,928.36686452229821,,181770.97941995104,40128213680.522522,0.039598648990966517,5
full-ipop-l64,1,119001,9303,5994432,928.36686452229821,,256231.96379026555,34988586631.65638,0.04028569278446479,5
full-ipop-l64,1,119001,9324,6037440,928.36686452229821,,382778.68008588755,34330011259.012539,0.041409506974216484,5
full-ipop-l64,1,119001,9345,6080448,928.36686452229821,,513948.44747801719,36122831989.519394,0.041256016520434494,5
full-ipop-l64,1,119001,9366,6123456,928.36686452229821,,777214.2457283492,35245923031.04776,0.042741514135302437,5
full-ipop-l64,1,119001,9387,6166464,928.36686452229821,,1158026.8545309843,30723236970.550873,0.043308019558578874,5
full-ipop-l64,1,119001,9408,6209472,928.36686452229821,,1593452.7665768946,34709342971.551437,0.043209829829632569,5
full-ipop-l64,1,119001,9429,6252480,928.36686452229821,,2132348.2567799869,39905613446.706993,0.044439132462535579,5
full-ipop-l64,1,119001,9450,6295488,928.36686452229821,,3973310.8662077654,33395754786.274097,0.049754610616812793,5
full-ipop-l64,1,119001,9471,6338496,928.36686452229821,,6101182.2446369352,26084031102.116619,0.047874755141158944,5
full-ipop-l64,1,119001,9492,6381504,928.36686452229821,,6670578.2150493711,30894174773.447334,0.038727734624312053,5
full-ipop-l64,1,119001,9513,6424512,928.36686452229821,,9043343.8320014067,36175079235.061691,0.040979109416059208,5
full-ipop-l64,1,119001,9534,6467520,928.36686452229821,,13167748.829720542,37159939132.441536,0.043850681338331622,5
full-r32-l64,1,119001,1,64,31727.456809997559,,0.25368732093623153,1.0660303479571873,0.25388766050695499,0
full-r32-l64,1,119001,5,320,6134.2936248779297,,0.2327172365796594,1.2357404961907523,0.24428102222241091,0
full-r32-l64,1,119001,20,1280,1986.2628529866536,,0.3161299123151366,2.0525128811170887,0.40364987097871441,0
full-r32-l64,1,119001,40,2560,1823.7211570739746,,0.21337445677999298,2.461160514830993,0.28100653375606388,0
full-r32-l64,1,119001,80,5120,1548.9691619873047,,0.10663256021124493,3.1317940711014884,0.14420318188206599,0
full-r32-l64,1,119001,160,10240,1260.9697202046711,,0.044336837360631605,6.4081299522710209,0.061276406387798632,0
full-r32-l64,1,119001,397,25408,1118.5597966512044,,0.0051156398275522558,120.51654936486699,0.012205668638267636,0
full-r32-l64,1,119001,795,50880,1110.8690414428711,,0.00027365595439494397,317.92935843899664,0.00058193778618494368,0
full-r32-l64,1,119001,1197,76608,1110.7295761108398,,7.8712499130431117e-06,3366.5873420365742,1.7131430923245098e-05,0
full-r32-l64,1,119001,1596,102144,1110.7295366923015,,0.052919251908938911,6.3417000474259009,0.069499457141620688,1
full-r32-l64,1,119001,1995,127680,1110.7295366923015,,0.0093490408739826565,393.33668924969334,0.019013998924173919,1
full-r32-l64,1,119001,2394,153216,1110.7295366923015,,0.00017543986314900805,3116.9153955681227,0.00040893091220885365,1
full-r32-l64,1,119001,2793,178752,1110.7295366923015,,9.109920528137739e-05,323237.32354892301,0.00059951714936343605,1
full-r32-l64,1,119001,3192,204288,1110.7295366923015,,0.2339009208773557,1.2744481881247316,0.24801988516447435,2
full-r32-l64,1,119001,3591,229824,1110.7295366923015,,0.010850980461540092,179.6999640484589,0.02427538201659003,2
full-r32-l64,1,119001,3969,254016,1110.7295366923015,,0.00051478539296002468,413.8466478847684,0.0011000886547210644,2
full-r32-l64,1,119001,4368,279552,1110.7295366923015,,1.5376943418252461e-05,15657.554402775868,3.5036523820326519e-05,2
full-r32-l64,1,119001,4767,305088,1110.7295366923015,,3.7247585414300629e-06,61282.601716092126,1.3570077777131859e-05,2
full-r32-l64,1,119001,5166,330624,1110.7295366923015,,0.034753201817075322,11.100852055640615,0.050801836698111648,3
full-r32-l64,1,119001,5565,356160,1110.7295366923015,,0.0063893751756809516,338.53624204878486,0.013043324519424027,3
full-r32-l64,1,119001,5964,381696,1110.7295366923015,,0.0016931378145248004,1041.633865888329,0.0031167784221507685,3
full-r32-l64,1,119001,6363,407232,1110.7295366923015,,9.7615643563172229e-05,69042.218633570708,0.00041649338799959956,3
full-r32-l64,1,119001,6762,432768,1110.7295366923015,,0.00062734663339918855,655459.63685562892,0.0039723749100904707,3
full-r32-l64,1,119001,7161,458304,1110.7295366923015,,0.00029984656216469689,2460999.9896980394,0.0020840891334230672,3
full-r32-l64,1,119001,7560,483840,1110.7295366923015,,5.8334286110092175e-05,3189354.8920525867,0.00029246572774515976,3
full-r32-l64,1,119001,7938,508032,1110.7295366923015,,1.0320805335735576e-05,1075659.946925767,2.6790330765002697e-05,3
full-r32-l64,1,119001,8337,533568,1110.7295366923015,,0.021992831260544656,50.885348374307284,0.038279644230924628,4
full-r32-l64,1,119001,8736,559104,1110.7295366923015,,0.00092577822456343527,162.10323484797968,0.0018088797803724574,4
