arm,block,seed,iteration,evaluations,bestCost,populationSpread,sigma,conditionNumber,distributionExtent,restart
sep-ipop,1,114001,2316,3838976,858.45784886678064,,5.2136264739793265e+27,115727308.71856579,0.0017214366908256719,1
sep-ipop,1,114001,2340,3888128,858.45784886678064,,5.7381001722683191e+27,164631543.47976905,0.0019943297644722247,1
sep-ipop,1,114001,2364,3937280,858.45784886678064,,5.1186588896401135e+27,354799815.48936546,0.0016982437279151757,1
sep-ipop,1,114001,2385,3982336,858.45784886678064,,0.38664855686360527,1.4818702926375422,0.41453962239532416,2
sep-ipop,1,114001,2397,4031488,858.45784886678064,,1.022189734212223,14.774724254521542,0.95023781843735933,2
sep-ipop,1,114001,2409,4080640,858.45784886678064,,1.4307562107066985,20.658170075050496,0.60075137183223493,2
sep-ipop,1,114001,2421,4129792,858.45784886678064,,1.9084358794566931,19.203638002656618,0.43369259517205633,2
sep-ipop,1,114001,2433,4178944,858.45784886678064,,2.8894381830427585,60.32231002597463,0.34127071085853061,2
sep-ipop,1,114001,2445,4228096,858.45784886678064,,5.195497773523436,252.18820571527914,0.31502440881657173,2
sep-ipop,1,114001,2457,4277248,858.45784886678064,,10.032099007181197,410.74701734966197,0.33299531815235123,2
sep-ipop,1,114001,2469,4326400,858.45784886678064,,20.756667008009256,459.37634072227661,0.3326772445928286,2
sep-ipop,1,114001,2481,4375552,858.45784886678064,,32.169559038587948,937.82503878051159,0.30815845195659236,2
sep-ipop,1,114001,2493,4424704,858.45784886678064,,48.662813474715257,1622.6631497596481,0.31385797239147672,2
sep-ipop,1,114001,2505,4473856,858.45784886678064,,108.70445576342129,1096.2907420690301,0.30899517877239613,2
sep-ipop,1,114001,2517,4523008,858.45784886678064,,196.59376306645737,1493.7336594404003,0.26653467486596816,2
sep-ipop,1,114001,2529,4572160,858.45784886678064,,329.7251468200198,2448.5750835968706,0.26543823184727222,2
sep-ipop,1,114001,2541,4621312,858.45784886678064,,586.29460933109544,3090.3038859141529,0.2868061399689707,2
sep-ipop,1,114001,2553,4670464,858.45784886678064,,1163.1678156519513,2637.5562274169615,0.28514272975422411,2
sep-ipop,1,114001,2565,4719616,858.45784886678064,,2301.9109764110963,3701.1658768542165,0.28493014098949626,2
sep-ipop,1,114001,2577,4768768,858.45784886678064,,5042.1110732196112,3761.7599850878296,0.29692778636686651,2
sep-ipop,1,114001,2589,4817920,858.45784886678064,,11423.905133341597,3627.9801048084746,0.29795327625800028,2
sep-ipop,1,114001,2601,4867072,858.45784886678064,,24945.480697853458,4504.0657254298285,0.28692196315894231,2
sep-ipop,1,114001,2613,4916224,858.45784886678064,,60842.441049411922,3814.0612085442444,0.29117862447070264,2
sep-ipop,1,114001,2625,4965376,858.45784886678064,,190248.98815670962,3052.8489319816563,0.31729030408609882,2
sep-ipop,1,114001,2637,5014528,858.45784886678064,,472722.80109021417,3420.1595121183364,0.30052115770809562,2
sep-ipop,1,114001,2649,5063680,858.45784886678064,,999458.36071900325,6274.0324398607418,0.27728725032960783,2
sep-ipop,1,114001,2661,5112832,858.45784886678064,,1881407.5803299174,11027.799171814046,0.25258563732038447,2
sep-ipop,1,114001,2673,5161984,858.45784886678064,,3807526.2389366496,17887.72720151149,0.25716098878103022,2
sep-ipop,1,114001,2685,5211136,858.45784886678064,,9255029.9672742393,12781.669786820541,0.289366088102815,2
sep-ipop,1,114001,2697,5260288,858.45784886678064,,24078485.517060872,6846.3087495664622,0.29184225738305164,2
sep-ipop,1,114001,2709,5309440,858.45784886678064,,54666954.718044169,5097.685551773965,0.28468951391342262,2
sep-ipop,1,114001,2721,5358592,858.45784886678064,,126098465.55261907,6282.4446538580887,0.28274762861670988,2
sep-ipop,1,114001,2733,5407744,858.45784886678064,,296424397.51184195,8045.6392295287742,0.27833281930868647,2
sep-ipop,1,114001,2745,5456896,858.45784886678064,,698090108.79729807,8228.1291038445215,0.2746852733499604,2
sep-ipop,1,114001,2757,5506048,858.45784886678064,,1629142015.4337337,14155.611819328929,0.27286468993599766,2
sep-ipop,1,114001,2769,5555200,858.45784886678064,,4199211994.9597645,18045.822677257889,0.27311426102135272,2
sep-ipop,1,114001,2781,5604352,858.45784886678064,,10171597444.703665,22364.789762023938,0.26443870659897029,2
sep-ipop,1,114001,2793,5653504,858.45784886678064,,23070770759.199455,33824.883661050437,0.25222055339429406,2
sep-ipop,1,114001,2805,5702656,858.45784886678064,,48526083662.115433,43958.262160855447,0.24162558561287123,2
sep-ipop,1,114001,2817,5751808,858.45784886678064,,105942948482.07899,60049.243455794647,0.25393125504218006,2
sep-ipop,1,114001,2829,5800960,858.45784886678064,,221243469996.37607,76617.710445122982,0.23238199622673436,2
sep-ipop,1,114001,2841,5850112,858.45784886678064,,446003545442.84552,61728.660012081287,0.2326664811353864,2
sep-ipop,1,114001,2853,5899264,858.45784886678064,,1397631584330.4429,12884.070028198326,0.18669020041289011,2
sep-ipop,1,114001,2865,5948416,858.45784886678064,,5258525569171.8574,2584.3377618053596,0.14934261860709458,2
sep-ipop,1,114001,2877,5997568,858.45784886678064,,14526133227604.238,2219.4840561688393,0.14343606043737731,2
sep-ipop,1,114001,2889,6046720,853.96722666422522,,36299802551717.867,2066.1910357814504,0.1269943202486552,2
sep-ipop,1,114001,2901,6095872,839.06590398152673,,82248641438428.422,2258.0717776149472,0.10945300547162908,2
sep-ipop,1,114001,2913,6145024,830.96350860595703,,173974864356480.5,2830.1490145294924,0.079229570666193669,2
sep-ipop,1,114001,2925,6194176,825.27035140991211,,401243311319292.44,4022.5778476093528,0.071902687336963131,2
sep-ipop,1,114001,2937,6243328,822.87469609578454,,832227145967505.25,3651.2420247959208,0.05566720646045048,2
sep-ipop,1,114001,2949,6292480,820.86682001749671,,1925574823245682.2,4240.211759414361,0.050049226051700826,2
sep-ipop,1,114001,2961,6341632,819.05312983194983,,3828612677104460.5,5752.268720892157,0.041790337101406581,2
sep-ipop,1,114001,2973,6390784,817.99783325195312,,7791962488350392,7176.11960216028,0.036986743638771268,2
sep-ipop,1,114001,2985,6439936,817.60493596394861,,16836958074464406,22952.549825416438,0.034992970791396787,2
sep-ipop,1,114001,2997,6489088,817.07157135009766,,36028734747210548,47739.86057682299,0.033064032053102085,2
sep-ipop,1,114001,3009,6538240,816.63144429524743,,83173676660042336,61577.420420623421,0.033807837042624099,2
sep-ipop,1,114001,3021,6587392,815.82629140218103,,1.8300293002945229e+17,54884.161720133052,0.032692258284961716,2
sep-ipop,1,114001,3033,6636544,815.72267532348633,,3.5826477683171494e+17,54167.154328291857,0.028969480827612758,2
sep-ipop,1,114001,3045,6685696,815.29059982299805,,6.5153249054367462e+17,69384.441903870087,0.028024320551181467,2
sep-ipop,1,114001,3057,6734848,814.9648653666178,,9.1599906350532237e+17,72926.884060776239,0.024901864933288557,2
sep-ipop,1,114001,3069,6784000,814.56266530354821,,1.202282403358314e+18,96818.034036663084,0.021945259646499952,2
sep-ipop,1,114001,3081,6833152,814.31177266438806,,1.766588508746626e+18,88550.865221299304,0.020915298800197085,2
sep-ipop,1,114001,3093,6882304,814.04823303222656,,2.4672924204434094e+18,81545.610996384668,0.019398640074844226,2
sep-ipop,1,114001,3105,6931456,813.93333053588867,,3.5811350975798374e+18,81185.837221770067,0.018622447736183542,2
sep-ipop,1,114001,3117,6980608,813.77740478515625,,5.2097744071382282e+18,78470.595964566703,0.018729174080162714,2
sep-ipop,1,114001,3129,7029760,813.57965342203772,,9.0847946009531279e+18,146569.6624430661,0.022222071133538388,2
sep-ipop,1,114001,3141,7078912,813.44372177124023,,1.396819860114534e+19,187673.73766516394,0.018562594986478834,2
sep-ipop,1,114001,3153,7128064,813.24627304077148,,1.7997774140327213e+19,237833.12018626675,0.01386714705980732,2
sep-ipop,1,114001,3165,7177216,813.11883417765296,,2.2624632436464411e+19,291196.96648044465,0.011156411678914778,2
sep-ipop,1,114001,3177,7226368,813.00379816691077,,3.1915299359045931e+19,374682.44983082969,0.0092927641320882416,2
sep-ipop,1,114001,3189,7275520,812.91986719767249,,4.1049672823165264e+19,773456.85428296821,0.0074511826830952442,2
sep-ipop,1,114001,3201,7324672,812.81909052530921,,4.7861070467917619e+19,935505.07017124083,0.0055898689688160443,2
sep-ipop,1,114001,3213,7373824,812.80809656778968,,5.7781630441455084e+19,1282476.7598693098,0.0054013601871895573,2
sep-ipop,1,114001,3225,7422976,812.77579243977868,,6.5559295366929727e+19,1610677.840119523,0.0053433453714514124,2
sep-ipop,1,114001,3237,7472128,812.72394816080725,,8.3588733303715398e+19,1883800.1173718993,0.0054256757494805241,2
sep-ipop,1,114001,3249,7521280,812.67807261149085,,1.1180309333609542e+20,2171763.3197501916,0.0056039465118441142,2
sep-ipop,1,114001,3261,7570432,812.61171086629236,,1.9109613241163501e+20,2897794.0389655381,0.0060551666961617826,2
sep-ipop,1,114001,3273,7619584,812.57759221394861,,2.2592530576228149e+20,3162653.8272735062,0.0046222324473713097,2
sep-ipop,1,114001,3285,7668736,812.55324808756507,,4.4279758658692415e+20,3655077.6109067677,0.0061826776786346226,2
sep-ipop,1,114001,3297,7717888,812.54023234049475,,6.2020588032438292e+20,8324885.3676019181,0.0053736973306608305,2
sep-ipop,1,114001,3309,7767040,812.54023234049475,,7.9484360194814876e+20,41220792.706250601,0.0049179476053048884,2
sep-ipop,1,114001,3321,7816192,812.53635152180993,,1.1620679044756651e+21,69973850.649908319,0.0055486439831054007,2
sep-ipop,1,114001,3333,7865344,812.52249908447266,,1.612999582294987e+21,58640100.070411325,0.0046589254022003663,2
sep-ipop,1,114001,3345,7914496,812.52249908447266,,2.3489939159453189e+21,56204050.383618027,0.004748076533763323,2
sep-ipop,1,114001,3357,7963648,812.52249908447266,,3.5556752343586109e+21,68881962.069036633,0.0049669316377303459,2
sep-ipop,1,114001,3369,8012800,812.51421356201172,,5.9527041819263107e+21,107650205.4084259,0.0049489250790653912,2
sep-ipop,1,114001,3381,8061952,812.51421356201172,,8.1184452769304879e+21,964158305.32254076,0.0040801023576309678,2
sep-ipop,1,114001,3393,8111104,812.51421356201172,,9.443036672883743e+21,3046986626.3731003,0.0033297440019935841,2
sep-ipop,1,114001,3405,8160256,812.51421356201172,,9.7350984492390443e+21,4110115647.0659676,0.0033118987547922116,2
sep-ipop,1,114001,3417,8209408,812.51421356201172,,1.1579936142248211e+22,4880856302.8019934,0.0036277831643690274,2
sep-ipop,1,114001,3429,8258560,812.51421356201172,,1.3728327772182625e+22,3702443394.1623135,0.0034769328455847028,2
sep-ipop,1,114001,3441,8307712,812.51421356201172,,1.6169590505413506e+22,4355972955.5721121,0.0035730966477728384,2
sep-ipop,1,114001,3453,8356864,812.51421356201172,,1.6894982216286258e+22,4061583704.8734221,0.0032795526505937241,2
sep-ipop,1,114001,3465,8406016,812.51421356201172,,1.6222239964779994e+22,4899390653.5055075,0.0030620513421054274,2
sep-ipop,1,114001,3477,8455168,812.51421356201172,,1.7032332042163513e+22,5302227481.8987236,0.0031614341914108887,2
sep-ipop,1,114001,3489,8504320,812.51421356201172,,1.7558334762257272e+22,6977596908.6353369,0.0033477926151425966,2
sep-ipop,1,114001,3501,8553472,812.51421356201172,,1.7324511842155685e+22,8603878020.4683838,0.0030132677679880456,2
sep-ipop,1,114001,3513,8602624,812.51421356201172,,1.7253560935321369e+22,8837004937.4076385,0.0028194355170409104,2
sep-ipop,1,114001,3525,8651776,812.51421356201172,,1.6390706759890782e+22,6410208849.9509706,0.0024807967530862899,2
sep-ipop,1,114001,3537,8700928,812.51421356201172,,1.5870910850009284e+22,8780454517.5345821,0.0026606932410876199,2
sep-ipop,1,114001,3549,8750080,812.51421356201172,,1.6323567859384938e+22,7518360972.8433647,0.0027475781496850726,2
sep-ipop,1,114001,3561,8799232,812.51421356201172,,1.7808974560793847e+22,8036961405.1892214,0.0028997144192157267,2
sep-ipop,1,114001,3573,8848384,812.51421356201172,,1.7541836944898473e+22,8115856138.7202492,0.0028608663159002657,2
sep-ipop,1,114001,3585,8897536,812.51421356201172,,1.7712165030968462e+22,8297957678.6587372,0.0027549301523404441,2
sep-ipop,1,114001,3597,8946688,812.51421356201172,,1.7735171688214921e+22,7405778300.8222761,0.0026630098649901889,2
sep-ipop,1,114001,3609,8995840,812.51421356201172,,1.8037320514171323e+22,7654758831.2984571,0.00251495899425029,2
sep-ipop,1,114001,3621,9044992,812.51421356201172,,1.7864114685318745e+22,7414770847.0570412,0.0025692292998052528,2
sep-ipop,1,114001,3633,9094144,812.51421356201172,,1.8047217899413231e+22,8251994026.3385553,0.002546128995309118,2
sep-ipop,1,114001,3645,9143296,812.51421356201172,,1.8719481610863336e+22,9030576894.1208496,0.0026618754568534567,2
sep-ipop,1,114001,3657,9192448,812.51421356201172,,1.975647626647466e+22,7573574767.8828077,0.0027212289746802883,2
sep-ipop,1,114001,3669,9241600,812.51421356201172,,2.0019057428973467e+22,6014401558.7509212,0.0024856299897864204,2
sep-ipop,1,114001,3681,9290752,812.51421356201172,,1.9503529750328462e+22,5922888507.2049561,0.0023959678201332479,2
sep-ipop,1,114001,3693,9339904,812.51421356201172,,1.940339876011987e+22,5376636599.2864485,0.0023420107038075308,2
sep-ipop,1,114001,3705,9389056,812.51421356201172,,2.0542564394429894e+22,5771010967.2596455,0.0023671233114356846,2
sep-ipop,1,114001,3717,9438208,812.51421356201172,,2.1621306350820055e+22,7416044335.4268398,0.0028261924292321836,2
sep-ipop,1,114001,3729,9487360,812.51421356201172,,2.1236669563679346e+22,6447999181.2748604,0.0026331783553557144,2
sep-ipop,1,114001,3741,9536512,812.51421356201172,,2.0539291298085172e+22,6893024283.7628384,0.0025588239065960166,2
sep-ipop,1,114001,3753,9585664,812.51421356201172,,2.0611836726240153e+22,9363354372.6095257,0.0028349155220699649,2
sep-ipop,1,114001,3765,9634816,812.51421356201172,,2.0513686532177036e+22,9011212041.337532,0.0023807984056030884,2
sep-ipop,1,114001,3777,9683968,812.51421356201172,,2.0564346794591916e+22,9079811758.8347511,0.0023969574006755955,2
sep-ipop,1,114001,3789,9733120,812.51421356201172,,2.0567235773126888e+22,8863700741.7030315,0.0022585139971604893,2
sep-ipop,1,114001,3801,9782272,812.51421356201172,,2.2363787598236863e+22,6119899526.0202608,0.0022185327817319709,2
sep-ipop,1,114001,3813,9831424,812.51421356201172,,2.1732567150468509e+22,6754717322.2814732,0.002004275861345513,2
sep-ipop,1,114001,3825,9880576,812.51421356201172,,2.3327414511387225e+22,7233775942.0319977,0.0021782836547671273,2
sep-ipop,1,114001,3837,9929728,812.51421356201172,,2.2203403070593927e+22,5150802150.3253336,0.0019617155225395305,2
sep-ipop,1,114001,3849,9978880,812.51421356201172,,2.2675352410017738e+22,4786996530.2980785,0.0019242586953495565,2
sep-ipop,1,114001,3861,10028032,812.51421356201172,,2.1275452111857679e+22,4936547582.0899115,0.001801288656793185,2
sep-ipop,1,114001,3873,10077184,812.51421356201172,,2.282114511763651e+22,3686847145.5081997,0.0017287550964164412,2
sep-ipop,1,114001,3885,10126336,812.51421356201172,,2.4347819513876109e+22,2970023508.2402654,0.0016863912606764975,2
sep-ipop,1,114001,3897,10175488,812.51421356201172,,2.3938727652696403e+22,3040964730.881042,0.0016775073428054194,2
sep-ipop,1,114001,3909,10224640,812.51421356201172,,2.3228717105447875e+22,3055796830.9139714,0.001760581298992526,2
sep-ipop,1,114001,3921,10273792,812.51421356201172,,2.429739247799405e+22,5038319735.1641369,0.0020164759883746662,2
sep-ipop,1,114001,3933,10322944,812.51421356201172,,2.3474004956607733e+22,3761369657.3000178,0.0019487787266542357,2
sep-ipop,1,114001,3945,10372096,812.51421356201172,,2.3208643152060806e+22,3793426197.0472088,0.0017465290843264908,2
sep-ipop,1,114001,3957,10421248,812.51421356201172,,2.3644179037025613e+22,3332727269.0835285,0.0017478363799008361,2
sep-ipop,1,114001,3969,10470400,812.51421356201172,,2.4898883877824065e+22,2222902352.347476,0.0016724823943944029,2
sep-ipop,1,114001,3981,10519552,812.51421356201172,,2.5499821159682851e+22,2368813645.1879497,0.0017623525104727305,2
sep-ipop,1,114001,3993,10568704,812.51421356201172,,2.5949552099861717e+22,2747554757.1580329,0.0017471066856395807,2
sep-ipop,1,114001,4005,10617856,812.51421356201172,,2.6355610663981108e+22,2900076546.816524,0.0017944388713357537,2
sep-ipop,1,114001,4017,10667008,812.51421356201172,,2.4904957212971525e+22,3232465510.1174045,0.0017957096466016376,2
sep-ipop,1,114001,4029,10716160,812.51421356201172,,2.4415950419807871e+22,2693011140.7542582,0.0015343419299353146,2
sep-ipop,1,114001,4041,10765312,812.51421356201172,,2.5026842086407861e+22,3085238871.2933354,0.0015558817989801939,2
sep-ipop,1,114001,4053,10814464,812.51421356201172,,2.642905508549952e+22,2572196919.771286,0.0016347871965113226,2
sep-ipop,1,114001,4065,10863616,812.51421356201172,,2.6773130941016882e+22,3267790147.1353583,0.0016527193929653683,2
sep-ipop,1,114001,4077,10912768,812.51421356201172,,2.7115245540548595e+22,2619521810.3487539,0.0016257486418994552,2
sep-ipop,1,114001,4089,10961920,812.51421356201172,,2.7279117277630065e+22,2941576031.9042144,0.0017683186615053764,2
sep-ipop,1,114001,4101,11011072,812.51421356201172,,2.8123669966327854e+22,2371777724.5351982,0.0017961303425331808,2
sep-ipop,1,114001,4113,11060224,812.51421356201172,,2.9216157141813642e+22,1994613032.4647665,0.0018289836065442393,2
sep-ipop,1,114001,4125,11109376,812.51421356201172,,2.9532866894135713e+22,2063957189.5525351,0.0018526347272739443,2
sep-ipop,1,114001,4137,11158528,812.51421356201172,,3.0494912839516691e+22,2476408693.5886307,0.0019908198428778986,2
sep-ipop,1,114001,4149,11207680,812.51421356201172,,3.164379569863591e+22,2484685559.115212,0.0019116030364417578,2
sep-ipop,1,114001,4161,11256832,812.51421356201172,,3.1668830106076945e+22,2529284261.4443054,0.0019139115745969884,2
sep-ipop,1,114001,4173,11305984,812.51421356201172,,3.2395760912334175e+22,2595369843.8866773,0.0018590465254362542,2
sep-ipop,1,114001,4185,11355136,812.51421356201172,,3.2934984212433804e+22,2632117411.7470484,0.0019531233805746609,2
sep-ipop,1,114001,4197,11404288,812.51421356201172,,3.1385948080014384e+22,2106604695.9226794,0.0017355365861365839,2
sep-ipop,1,114001,4209,11453440,812.51421356201172,,2.9652138735988145e+22,2309803746.9330525,0.001640848936821714,2
sep-ipop,1,114001,4221,11502592,812.51421356201172,,2.9304806565211609e+22,2338642526.6958966,0.0016229364381426408,2
