arm,block,seed,iteration,evaluations,bestCost,populationSpread,sigma,conditionNumber,distributionExtent,restart
mayfly-single,1,113001,600,1906448,836.47110875447595,0.035920306027681162,,,,0
mayfly-single,1,113001,608,1931840,836.47110875447595,0.036195116035639817,,,,0
mayfly-single,1,113001,616,1957232,836.47110875447595,0.036195117588610992,,,,0
mayfly-single,1,113001,624,1982624,836.47110875447595,0.036195117853227085,,,,0
mayfly-single,1,113001,632,2008016,836.47110875447595,0.036195117897949457,,,,0
mayfly-single,1,113001,640,2033408,836.47110875447595,0.036195117905419558,,,,0
mayfly-single,1,113001,648,2058800,836.47110875447595,0.036195117906607781,,,,0
mayfly-single,1,113001,656,2084192,836.47110875447595,0.036195117906788928,,,,0
mayfly-single,1,113001,664,2109584,836.35506820678711,0.065404520344859177,,,,0
mayfly-single,1,113001,672,2134976,836.35471979777014,0.046540128628618838,,,,0
mayfly-single,1,113001,680,2160368,836.32663218180335,0.044548025322996933,,,,0
mayfly-single,1,113001,688,2185760,836.32663218180335,0.05122789418076612,,,,0
mayfly-single,1,113001,696,2211152,836.32663218180335,0.060900683893908944,,,,0
mayfly-single,1,113001,704,2236544,836.01879247029626,0.088114258547778587,,,,0
mayfly-single,1,113001,712,2261936,836.01874796549475,0.050331705273058684,,,,0
mayfly-single,1,113001,720,2287328,836.01874796549475,0.053930119004399125,,,,0
mayfly-single,1,113001,728,2312720,836.00592803955078,0.053763421585671073,,,,0
mayfly-single,1,113001,736,2338112,836.00592803955078,0.062948560063964445,,,,0
mayfly-single,1,113001,744,2363504,836.00592803955078,0.070138038342462281,,,,0
mayfly-single,1,113001,752,2388896,836.00592803955078,0.070140751938397861,,,,0
mayfly-single,1,113001,760,2414288,836.00592803955078,0.070141228843888986,,,,0
mayfly-single,1,113001,768,2439680,835.99971389770508,0.084173543491776887,,,,0
mayfly-single,1,113001,776,2465072,835.99954986572266,0.052640251839919744,,,,0
mayfly-single,1,113001,784,2490464,835.9995447794596,0.010626808883360973,,,,0
mayfly-single,1,113001,792,2515856,835.9995447794596,0.014338796481870307,,,,0
mayfly-single,1,113001,800,2541248,835.9995447794596,0.016751075232953855,,,,0
mayfly-single,1,113001,808,2566640,835.99737040201819,0.01714601177071428,,,,0
mayfly-single,1,113001,816,2592032,835.99495824178064,0.022233633976330793,,,,0
mayfly-single,1,113001,824,2617424,835.99495315551758,0.018201057209062947,,,,0
mayfly-single,1,113001,832,2642816,835.99495315551758,0.017212622157882558,,,,0
mayfly-single,1,113001,840,2668208,835.99495315551758,0.023743314703670575,,,,0
mayfly-single,1,113001,848,2693600,835.99492390950525,0.018342038343514878,,,,0
mayfly-single,1,113001,856,2718992,835.99491882324219,0.018578795749350323,,,,0
mayfly-single,1,113001,864,2744384,835.99491882324219,0.020749471018911853,,,,0
mayfly-single,1,113001,872,2769776,835.99491882324219,0.02217647936999969,,,,0
mayfly-single,1,113001,880,2795168,835.99491882324219,0.027421111156114918,,,,0
mayfly-single,1,113001,888,2820560,835.98621495564782,0.032016096547728155,,,,0
mayfly-single,1,113001,896,2845952,835.97792053222656,0.028908306285695767,,,,0
mayfly-single,1,113001,904,2871344,835.94605890909827,0.070784503843969115,,,,0
mayfly-single,1,113001,912,2896736,835.3316650390625,0.088267326283781311,,,,0
mayfly-single,1,113001,920,2922128,835.2990608215332,0.037451596656343206,,,,0
mayfly-single,1,113001,928,2947520,835.28349685668945,0.019335246486325255,,,,0
mayfly-single,1,113001,936,2972912,834.00842793782556,0.050557242040027497,,,,0
mayfly-single,1,113001,944,2998304,833.59906641642249,0.038509999095037634,,,,0
mayfly-single,1,113001,952,3023696,833.57450866699219,0.016528441715798297,,,,0
mayfly-single,1,113001,960,3049088,833.56947453816736,0.018752450969979701,,,,0
mayfly-single,1,113001,968,3074480,833.55140050252282,0.014854757780421626,,,,0
mayfly-single,1,113001,976,3099872,833.54040654500329,0.03089734012994998,,,,0
mayfly-single,1,113001,984,3125264,833.51807403564453,0.015371476398000228,,,,0
mayfly-single,1,113001,992,3150656,833.50953038533532,0.041818650258037833,,,,0
mayfly-single,1,113001,1000,3176048,833.50799179077148,0.015578729392512211,,,,0
mayfly-single,1,113001,1008,3201440,833.5047276814779,0.011408215438863856,,,,0
mayfly-single,1,113001,1016,3226832,833.49090830485022,0.0097135361534098057,,,,0
mayfly-single,1,113001,1024,3252224,833.48961003621423,0.017483229969630202,,,,0
mayfly-single,1,113001,1032,3277616,833.489013671875,0.013785356951745972,,,,0
mayfly-single,1,113001,1040,3303008,833.4813117980957,0.02974078861915282,,,,0
mayfly-single,1,113001,1048,3328400,833.48105875651038,0.026022653572199402,,,,0
mayfly-single,1,113001,1056,3353792,833.48086420694983,0.025595954012616471,,,,0
mayfly-single,1,113001,1064,3379184,833.48076375325525,0.013868614973400509,,,,0
mayfly-single,1,113001,1072,3404576,833.4807459513346,0.016774720027672815,,,,0
mayfly-single,1,113001,1080,3429968,833.4807459513346,0.016196901603353266,,,,0
mayfly-single,1,113001,1088,3455360,833.4807459513346,0.013402354735303264,,,,0
mayfly-single,1,113001,1096,3480752,833.48064931233728,0.018317441845568053,,,,0
mayfly-single,1,113001,1104,3506144,833.48064931233728,0.010634728486298671,,,,0
mayfly-single,1,113001,1112,3531536,833.48062006632483,0.023163013924369095,,,,0
mayfly-single,1,113001,1120,3556928,833.48062006632483,0.019682092659834057,,,,0
mayfly-single,1,113001,1128,3582320,833.48062006632483,0.030145164159819011,,,,0
mayfly-single,1,113001,1136,3607712,833.48062006632483,0.030226742501096509,,,,0
mayfly-single,1,113001,1144,3633104,833.47589111328125,0.029106489462422037,,,,0
mayfly-single,1,113001,1152,3658496,833.47054163614905,0.079606635370575551,,,,0
mayfly-single,1,113001,1160,3683888,833.47054163614905,0.032645314959699724,,,,0
mayfly-single,1,113001,1168,3709280,833.47027460734046,0.028619224932671657,,,,0
mayfly-single,1,113001,1176,3734672,833.47027460734046,0.015234893872652535,,,,0
mayfly-single,1,113001,1184,3760064,833.47027460734046,0.010617206403506456,,,,0
mayfly-single,1,113001,1192,3785456,833.46883646647132,0.040895733778131854,,,,0
mayfly-single,1,113001,1200,3810848,833.46307627360022,0.023020332820205599,,,,0
mayfly-single,1,113001,1208,3836240,833.46208318074548,0.031064802256109629,,,,0
mayfly-single,1,113001,1216,3861632,833.46201197306311,0.025140323874435249,,,,0
mayfly-single,1,113001,1224,3887024,833.46198272705078,0.016910430552876252,,,,0
mayfly-single,1,113001,1232,3912416,833.46198272705078,0.0195871386979013,,,,0
mayfly-single,1,113001,1240,3937808,833.46153259277344,0.016371424293005078,,,,0
mayfly-single,1,113001,1248,3963200,833.46153259277344,0.015356312635704503,,,,0
mayfly-single,1,113001,1256,3988592,833.46153259277344,0.023864214128314545,,,,0
mayfly-single,1,113001,1264,4013984,833.46153259277344,0.027060118372426334,,,,0
mayfly-single,1,113001,1272,4039376,833.46153259277344,0.027060642878986713,,,,0
mayfly-single,1,113001,1280,4064768,833.46153259277344,0.027060736468878497,,,,0
mayfly-single,1,113001,1288,4090160,833.46153259277344,0.027060752328795054,,,,0
mayfly-single,1,113001,1296,4115552,833.46153259277344,0.027060754994271359,,,,0
mayfly-single,1,113001,1304,4140944,833.46121978759766,0.027119109146044585,,,,0
mayfly-single,1,113001,1312,4166336,833.45563507080078,0.034941138881115788,,,,0
mayfly-single,1,113001,1320,4191728,833.45563507080078,0.045822080469130819,,,,0
mayfly-single,1,113001,1328,4217120,833.45563507080078,0.046420837894429211,,,,0
mayfly-single,1,113001,1336,4242512,833.45563507080078,0.046422473217735058,,,,0
mayfly-single,1,113001,1344,4267904,833.45563507080078,0.046422789119843627,,,,0
mayfly-single,1,113001,1352,4293296,833.45563507080078,0.046422843289070467,,,,0
mayfly-single,1,113001,1360,4318688,833.45563507080078,0.046422852410113506,,,,0
mayfly-single,1,113001,1368,4344080,833.45563507080078,0.046422853941656912,,,,0
mayfly-single,1,113001,1376,4369472,833.45563507080078,0.046422854198151779,,,,0
mayfly-single,1,113001,1384,4394864,833.45563507080078,0.046422854241203355,,,,0
mayfly-single,1,113001,1392,4420256,833.45563507080078,0.046422854248657906,,,,0
mayfly-single,1,113001,1400,4445648,833.45563507080078,0.046422854249730361,,,,0
mayfly-single,1,113001,1408,4471040,833.45563507080078,0.046422854249967352,,,,0
mayfly-single,1,113001,1416,4496432,833.45563507080078,0.046422854249948201,,,,0
mayfly-single,1,113001,1424,4521824,833.45563507080078,0.046422854250005655,,,,0
mayfly-single,1,113001,1432,4547216,833.45563507080078,0.046422854249948201,,,,0
mayfly-single,1,113001,1440,4572608,833.45563507080078,0.046422854249967352,,,,0
mayfly-single,1,113001,1448,4598000,833.45563507080078,0.046422854249967352,,,,0
mayfly-single,1,113001,1456,4623392,833.45563507080078,0.046422854249967352,,,,0
mayfly-single,1,113001,1464,4648784,833.45563507080078,0.046422854249967352,,,,0
mayfly-single,1,113001,1472,4674176,833.45563507080078,0.046422854249967352,,,,0
mayfly-single,1,113001,1480,4699568,833.45563507080078,0.046422854249967352,,,,0
mayfly-single,1,113001,1488,4724960,833.45563507080078,0.046422854249967352,,,,0
mayfly-single,1,113001,1496,4750352,833.45563507080078,0.046422854249967352,,,,0
mayfly-single,1,113001,1504,4775744,833.45563507080078,0.046422854249967352,,,,0
mayfly-single,1,113001,1512,4801136,833.45563507080078,0.046422854249967352,,,,0
mayfly-single,1,113001,1520,4826528,833.45563507080078,0.046422854249967352,,,,0
mayfly-single,1,113001,1528,4851920,833.45518493652344,0.062575105432033623,,,,0
mayfly-single,1,113001,1536,4877312,833.45518493652344,0.039283235034596291,,,,0
mayfly-single,1,113001,1544,4902704,833.45518493652344,0.042963377547625289,,,,0
mayfly-single,1,113001,1552,4928096,833.45463943481445,0.053435729419106862,,,,0
mayfly-single,1,113001,1560,4953488,833.45463943481445,0.03037218468438686,,,,0
mayfly-single,1,113001,1568,4978880,833.45463943481445,0.039374120544647187,,,,0
mayfly-single,1,113001,1576,5004272,833.45463943481445,0.038511999910734708,,,,0
mayfly-single,1,113001,1584,5029664,833.45463943481445,0.038513234890161015,,,,0
mayfly-single,1,113001,1592,5055056,833.45463943481445,0.038515214404169884,,,,0
mayfly-single,1,113001,1600,5080448,833.45463943481445,0.038515215277751716,,,,0
mayfly-single,1,113001,1608,5105840,833.45463943481445,0.038515215424825035,,,,0
mayfly-single,1,113001,1616,5131232,833.45463943481445,0.038515215449419972,,,,0
mayfly-single,1,113001,1624,5156624,833.45463943481445,0.038515215453566252,,,,0
mayfly-single,1,113001,1632,5182016,833.45463943481445,0.038515215454177951,,,,0
mayfly-single,1,113001,1640,5207408,833.45463943481445,0.038515215454544394,,,,0
mayfly-single,1,113001,1648,5232800,833.45463943481445,0.038515215454252967,,,,0
mayfly-single,1,113001,1656,5258192,833.45463943481445,0.038515215454391474,,,,0
mayfly-single,1,113001,1664,5283584,833.45463943481445,0.038515215454414553,,,,0
mayfly-single,1,113001,1672,5308976,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1680,5334368,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1688,5359760,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1696,5385152,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1704,5410544,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1712,5435936,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1720,5461328,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1728,5486720,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1736,5512112,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1744,5537504,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1752,5562896,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1760,5588288,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1768,5613680,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1776,5639072,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1784,5664464,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1792,5689856,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1800,5715248,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1808,5740640,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1816,5766032,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1824,5791424,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1832,5816816,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1840,5842208,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1848,5867600,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1856,5892992,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1864,5918384,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1872,5943776,833.45463943481445,0.038515215454437639,,,,0
mayfly-single,1,113001,1880,5969168,833.45370356241858,0.049405687403669261,,,,0
mayfly-single,1,113001,1888,5994560,833.45370356241858,0.027661185006897727,,,,0
mayfly-single,1,113001,1896,6019952,833.45370356241858,0.028487910463536659,,,,0
mayfly-single,1,113001,1904,6045344,833.45370356241858,0.029617992724945964,,,,0
mayfly-single,1,113001,1912,6070736,833.45370356241858,0.02962813242200284,,,,0
mayfly-single,1,113001,1920,6096128,833.45370356241858,0.029628429720255207,,,,0
mayfly-single,1,113001,1928,6121520,833.45370356241858,0.029628480019652327,,,,0
mayfly-single,1,113001,1936,6146912,833.45370356241858,0.029628488470472097,,,,0
mayfly-single,1,113001,1944,6172304,833.45370356241858,0.029628489888383239,,,,0
mayfly-single,1,113001,1952,6197696,833.45370356241858,0.029628490126327105,,,,0
mayfly-single,1,113001,1960,6223088,833.45370356241858,0.029628490166051933,,,,0
mayfly-single,1,113001,1968,6248480,833.45370356241858,0.029628490172368297,,,,0
mayfly-single,1,113001,1976,6273872,833.45370356241858,0.029628490173534798,,,,0
mayfly-single,1,113001,1984,6299264,833.45370356241858,0.029628490173654824,,,,0
mayfly-single,1,113001,1992,6324656,833.45370356241858,0.029628490174119924,,,,0
mayfly-single,1,113001,2000,6350048,833.45370356241858,0.029628490173849865,,,,0
mayfly-single,1,113001,2008,6375440,833.45370356241858,0.029628490174059913,,,,0
mayfly-single,1,113001,2016,6400832,833.45367813110352,0.02765214523047416,,,,0
mayfly-single,1,113001,2024,6426224,833.45367813110352,0.012207422787435255,,,,0
mayfly-single,1,113001,2032,6451616,833.45367813110352,0.01958282321546161,,,,0
mayfly-single,1,113001,2040,6477008,833.45367813110352,0.01958282321546161,,,,0
mayfly-single,1,113001,2048,6502400,833.45367813110352,0.01958282321546161,,,,0
mayfly-r16,1,113001,1,5222,3380.4236119588218,2.6892222544415545,,,,0
mayfly-r16,1,113001,5,17918,1629.3939297993977,2.504392732198415,,,,0
mayfly-r16,1,113001,8,27440,1491.9936294555664,3.4090529859546175,,,,0
mayfly-r16,1,113001,10,33788,1491.9936294555664,3.1506027192278476,,,,0
mayfly-r16,1,113001,16,52832,1245.0881970723469,2.6794150170314874,,,,0
mayfly-r16,1,113001,20,65528,1200.0672365824382,2.4745991226011186,,,,0
mayfly-r16,1,113001,24,78224,1136.7131131490071,2.3305838193785968,,,,0
mayfly-r16,1,113001,32,103616,1107.6318232218425,2.1246798193386471,,,,0
mayfly-r16,1,113001,40,129008,1009.045026143392,1.7684029191963235,,,,0
mayfly-r16,1,113001,48,154400,957.80293909708655,0.2081722125279204,,,,0
mayfly-r16,1,113001,56,179792,935.72123336791992,0.19931838236532609,,,,0
mayfly-r16,1,113001,64,205184,920.72175725301111,0.16387109271920411,,,,0
mayfly-r16,1,113001,72,230576,912.21984354654944,0.17898279008526119,,,,0
mayfly-r16,1,113001,80,255968,892.85869471232093,0.14876737510979826,,,,0
mayfly-r16,1,113001,88,281360,864.84604136149085,0.16528157846641869,,,,0
mayfly-r16,1,113001,96,306752,859.99555842081702,0.097297468344506963,,,,0
mayfly-r16,1,113001,104,332144,858.83441797892249,0.069915180624454204,,,,0
mayfly-r16,1,113001,112,357536,855.47375869750977,0.09235351401442142,,,,0
mayfly-r16,1,113001,120,382928,854.1568819681803,0.06446068884337347,,,,0
mayfly-r16,1,113001,128,408320,849.04672876993811,0.11087767202880087,,,,0
mayfly-r16,1,113001,135,432586,849.04672876993811,2.9837318580591381,,,,0
mayfly-r16,1,113001,143,457978,849.04672876993811,2.746433278431776,,,,0
mayfly-r16,1,113001,151,483370,849.04672876993811,2.3383229722595775,,,,0
mayfly-r16,1,113001,159,508762,849.04672876993811,2.159743206762943,,,,0
mayfly-r16,1,113001,160,511936,849.04672876993811,2.1479670556177242,,,,0
mayfly-r16,1,113001,167,534154,849.04672876993811,2.0329775029689596,,,,0
mayfly-r16,1,113001,175,559546,849.04672876993811,1.4186780687090053,,,,0
mayfly-r16,1,113001,183,584938,849.04672876993811,0.2769518068586086,,,,0
mayfly-r16,1,113001,191,610330,849.04672876993811,0.2368586360173745,,,,0
mayfly-r16,1,113001,199,635722,849.04672876993811,0.21875054753267095,,,,0
mayfly-r16,1,113001,207,661114,849.04672876993811,0.15566142680671824,,,,0
mayfly-r16,1,113001,215,686506,849.04672876993811,0.11969784816845906,,,,0
mayfly-r16,1,113001,223,711898,849.04672876993811,0.082389961378046536,,,,0
mayfly-r16,1,113001,231,737290,849.04672876993811,0.10110143049132042,,,,0
mayfly-r16,1,113001,239,762682,849.04672876993811,0.10651161191872009,,,,0
mayfly-r16,1,113001,247,788074,849.04672876993811,0.14155114888812609,,,,0
mayfly-r16,1,113001,255,813466,849.04672876993811,0.10174549576916837,,,,0
mayfly-r16,1,113001,263,840906,849.04672876993811,3.3313340512484704,,,,0
mayfly-r16,1,113001,271,866298,849.04672876993811,2.7746236228299752,,,,0
mayfly-r16,1,113001,279,891690,849.04672876993811,2.3809424386202429,,,,0
mayfly-r16,1,113001,287,917082,849.04672876993811,2.1802140956372678,,,,0
mayfly-r16,1,113001,295,942474,849.04672876993811,0.97968455614095851,,,,0
mayfly-r16,1,113001,303,967866,849.04672876993811,0.12707160668975567,,,,0
mayfly-r16,1,113001,311,993258,849.04672876993811,0.14975478027434755,,,,0
mayfly-r16,1,113001,319,1018650,849.04672876993811,0.08261226742249167,,,,0
mayfly-r16,1,113001,327,1044042,849.04672876993811,0.14063983587856577,,,,0
mayfly-r16,1,113001,335,1069434,849.04672876993811,0.14660878209477288,,,,0
mayfly-r16,1,113001,343,1094826,849.04672876993811,0.19906520086635407,,,,0
mayfly-r16,1,113001,351,1120218,849.04672876993811,0.079232086724100273,,,,0
mayfly-r16,1,113001,359,1145610,849.04672876993811,0.15404514275741971,,,,0
mayfly-r16,1,113001,367,1171002,849.04672876993811,0.18673346687200154,,,,0
mayfly-r16,1,113001,375,1196394,849.04672876993811,0.11461117913224726,,,,0
mayfly-r16,1,113001,383,1221786,848.80037180582679,0.17013327036563342,,,,0
mayfly-r16,1,113001,390,1246052,848.14723459879554,2.5220118739738604,,,,0
mayfly-r16,1,113001,398,1271444,848.14723459879554,2.757210046004646,,,,0
mayfly-r16,1,113001,406,1296836,848.14723459879554,2.3871765320140033,,,,0
mayfly-r16,1,113001,414,1322228,848.14723459879554,2.181616498550754,,,,0
mayfly-r16,1,113001,422,1347620,848.14723459879554,0.25762866748266455,,,,0
mayfly-r16,1,113001,430,1373012,848.14723459879554,0.19863771899501473,,,,0
mayfly-r16,1,113001,438,1398404,848.14723459879554,0.14294812138394278,,,,0
mayfly-r16,1,113001,446,1423796,848.14723459879554,0.12146810423832335,,,,0
mayfly-r16,1,113001,454,1449188,848.14723459879554,0.1226202837910898,,,,0
mayfly-r16,1,113001,462,1474580,840.52644856770837,0.14559221334730058,,,,0
mayfly-r16,1,113001,470,1499972,826.80239613850915,0.15895679005996927,,,,0
mayfly-r16,1,113001,478,1525364,819.27274449666345,0.1036965738986321,,,,0
mayfly-r16,1,113001,486,1550756,815.50702921549475,0.06618624236316259,,,,0
mayfly-r16,1,113001,494,1576148,812.31428273518884,0.055405183131693465,,,,0
mayfly-r16,1,113001,502,1601540,808.73861312866211,0.065380757543326395,,,,0
mayfly-r16,1,113001,510,1626932,806.73030853271484,0.14882601559215661,,,,0
mayfly-r16,1,113001,517,1651198,806.1005973815918,2.3089293575880023,,,,0
mayfly-r16,1,113001,525,1676590,806.1005973815918,2.9074719876812862,,,,0
mayfly-r16,1,113001,533,1701982,806.1005973815918,2.4552070286843346,,,,0
mayfly-r16,1,113001,541,1727374,806.1005973815918,2.2030139438880969,,,,0
mayfly-r16,1,113001,549,1752766,806.1005973815918,2.1045879216032253,,,,0
mayfly-r16,1,113001,557,1778158,806.1005973815918,1.9541762874822723,,,,0
mayfly-r16,1,113001,565,1803550,806.1005973815918,0.26333195225950962,,,,0
mayfly-r16,1,113001,573,1828942,806.1005973815918,0.1759636410946781,,,,0
mayfly-r16,1,113001,581,1854334,806.1005973815918,0.17416641312387623,,,,0
mayfly-r16,1,113001,589,1879726,806.1005973815918,0.12451802223257291,,,,0
mayfly-r16,1,113001,597,1905118,806.1005973815918,0.1562055922765766,,,,0
mayfly-r16,1,113001,605,1930510,806.1005973815918,0.12530052352220181,,,,0
