arm,block,seed,iteration,evaluations,bestCost,populationSpread,sigma,conditionNumber,distributionExtent,restart
sep-ipop,1,116001,2187,3840000,906.15815226236975,,29.823510368484243,1249.7188119481129,0.31269912404625466,2
sep-ipop,1,116001,2199,3889152,906.15815226236975,,61.6196334853107,1231.5001251016909,0.30601517134216194,2
sep-ipop,1,116001,2211,3938304,906.15815226236975,,101.84374665292043,2705.9238402486781,0.26047204126836027,2
sep-ipop,1,116001,2223,3987456,906.15815226236975,,171.75481670889326,3118.7270008413684,0.25482712456427087,2
sep-ipop,1,116001,2235,4036608,906.15815226236975,,324.86600469546272,2910.0522821374357,0.29445231564865731,2
sep-ipop,1,116001,2247,4085760,906.15815226236975,,631.49373762710013,2851.7777815414865,0.27191483031793856,2
sep-ipop,1,116001,2259,4134912,906.15815226236975,,1167.6724905939952,5578.5074611738119,0.26174413878741082,2
sep-ipop,1,116001,2271,4184064,906.15815226236975,,2270.9453332571002,5177.1953566679022,0.26983941691476876,2
sep-ipop,1,116001,2283,4233216,906.15815226236975,,4757.124130829503,4350.5289046327398,0.30034076460336723,2
sep-ipop,1,116001,2295,4282368,906.15815226236975,,10235.255838711466,3682.8277617800472,0.28305063478038139,2
sep-ipop,1,116001,2307,4331520,906.15815226236975,,19165.365586687069,4677.1188838628386,0.26539724279585569,2
sep-ipop,1,116001,2319,4380672,906.15815226236975,,36910.547374516769,7598.254010618356,0.26729516692170363,2
sep-ipop,1,116001,2331,4429824,906.15815226236975,,88330.183117292661,7036.0217452718616,0.28356571745183529,2
sep-ipop,1,116001,2343,4478976,906.15815226236975,,167196.04432247294,3563.5733812830731,0.21465441888672629,2
sep-ipop,1,116001,2355,4528128,906.15815226236975,,353530.13726920192,3222.0828773919015,0.19675628892232144,2
sep-ipop,1,116001,2367,4577280,906.15815226236975,,726669.65831133153,3459.6294971596731,0.18953111518691609,2
sep-ipop,1,116001,2379,4626432,906.15815226236975,,1302071.6159742915,6035.504564805743,0.18368583528809224,2
sep-ipop,1,116001,2391,4675584,906.15815226236975,,2698492.3963905778,4665.7697624209768,0.14154556214249944,2
sep-ipop,1,116001,2403,4724736,906.15815226236975,,5748436.2600470018,4249.4638087229632,0.12122582588673635,2
sep-ipop,1,116001,2415,4773888,906.15815226236975,,13078355.232178271,5200.0083798028581,0.11070632321233356,2
sep-ipop,1,116001,2427,4823040,906.15815226236975,,28138340.062876608,4793.6579879307401,0.091983723595444364,2
sep-ipop,1,116001,2439,4872192,906.15815226236975,,64696625.797449932,5584.051783515748,0.090504978376791098,2
sep-ipop,1,116001,2451,4921344,906.15815226236975,,134639145.00241229,5958.6109018822526,0.075008732917962451,2
sep-ipop,1,116001,2463,4970496,906.15815226236975,,338982780.5998928,5211.0120858486443,0.070884343648995846,2
sep-ipop,1,116001,2474,5015552,905.38110224405921,,754702496.21277773,5567.2688590725711,0.06768298129823011,2
sep-ipop,1,116001,2487,5068800,902.15977732340491,,2130486330.3497157,6465.7730268938785,0.072780321356235411,2
sep-ipop,1,116001,2499,5117952,899.17031606038415,,5447321794.2426958,5903.55862006807,0.068510827282064576,2
sep-ipop,1,116001,2510,5163008,896.90886179606116,,14065152528.535786,5092.809335825269,0.070216948999277565,2
sep-ipop,1,116001,2523,5216256,893.60219192504883,,37652537591.613823,5020.0201093342293,0.063860685825805993,2
sep-ipop,1,116001,2535,5265408,889.71116256713867,,89294782272.701065,6768.7548296771956,0.063510812944677905,2
sep-ipop,1,116001,2546,5310464,887.42426808675134,,210399414137.78018,6056.5783931923806,0.056294776253741775,2
sep-ipop,1,116001,2559,5363712,884.4346707661947,,567763311308.22864,7803.5674079423034,0.056197371800419407,2
sep-ipop,1,116001,2571,5412864,881.4112447102865,,1538321472221.3057,8824.4869100264405,0.061331524757423483,2
sep-ipop,1,116001,2582,5457920,878.13901265462243,,3443175139766.0977,8573.3644995227514,0.057393891086452153,2
sep-ipop,1,116001,2595,5511168,875.82180786132812,,8698764085096.0225,9457.7249727843464,0.055500949485924427,2
sep-ipop,1,116001,2606,5556224,874.31728744506836,,18739665882000.219,10607.991239519577,0.048609050362734461,2
sep-ipop,1,116001,2618,5605376,871.87922922770179,,41597375533696.461,13287.684660759372,0.047298048682912951,2
sep-ipop,1,116001,2631,5658624,870.10390472412109,,95958500164762.906,10948.113940229743,0.038587600977703668,2
sep-ipop,1,116001,2642,5703680,868.60296122233069,,183406383063926.88,12156.482173842442,0.035238299165582514,2
sep-ipop,1,116001,2655,5756928,868.08447011311853,,385345127868473.44,12914.01033946628,0.031029318271120918,2
sep-ipop,1,116001,2666,5801984,867.38993835449219,,674547480754309.5,15478.668422035549,0.026938842379374415,2
sep-ipop,1,116001,2678,5851136,866.28023020426429,,1189227103743238,15187.667477016554,0.024808593606968587,2
sep-ipop,1,116001,2691,5904384,865.3567110697428,,2104188180959135,17381.158633562085,0.022650273740074743,2
sep-ipop,1,116001,2703,5953536,865.20293680826819,,3773475745961380.5,15916.549793895734,0.023146005104247479,2
sep-ipop,1,116001,2714,5998592,864.50246556599939,,6122634173418492,17153.050881153675,0.023134619237981977,2
sep-ipop,1,116001,2726,6047744,864.39499155680335,,9266224614869666,16618.194145176269,0.019476149531648869,2
sep-ipop,1,116001,2739,6100992,863.61335372924805,,15584964438742966,14577.206279491294,0.018852601185088656,2
sep-ipop,1,116001,2751,6150144,863.08123779296875,,27765045359136392,12003.501705639628,0.019292657233429506,2
sep-ipop,1,116001,2762,6195200,862.47284189860022,,46545670663033640,12436.909030157969,0.019998522889890617,2
sep-ipop,1,116001,2775,6248448,862.14309819539392,,91771093309284928,21934.109211248684,0.024259605579788526,2
sep-ipop,1,116001,2787,6297600,861.47173817952478,,1.6551210749747187e+17,16329.295344882581,0.022941390892424165,2
sep-ipop,1,116001,2799,6346752,861.00750223795569,,3.0245864057255386e+17,19283.658083389822,0.022840101941098871,2
sep-ipop,1,116001,2811,6395904,860.7051671346029,,5.899735856713129e+17,16002.56419156292,0.021744608566988084,2
sep-ipop,1,116001,2823,6445056,860.1466395060221,,1.1579982787078195e+18,16217.130006978712,0.019633797052961054,2
sep-ipop,1,116001,2834,6490112,859.78290557861328,,2.0119208408968991e+18,9515.4661087425029,0.014583224023295725,2
sep-ipop,1,116001,2847,6543360,859.04207229614258,,4.8772398652662272e+18,9983.9957686782218,0.01660689664760465,2
sep-ipop,1,116001,2859,6592512,858.79056676228845,,9.1993506384347372e+18,9408.0792285811658,0.013977776910217005,2
sep-ipop,1,116001,2871,6641664,858.34835052490234,,1.7329728080756283e+19,10927.623702997711,0.012927457709726383,2
sep-ipop,1,116001,2883,6690816,857.91380564371741,,3.1571637497135084e+19,10003.281846446762,0.012588173529145747,2
sep-ipop,1,116001,2895,6739968,857.61161549886071,,5.9069745687341113e+19,12567.203182350264,0.012696473234333486,2
sep-ipop,1,116001,2907,6789120,857.24452718098962,,1.1602042330149673e+20,11370.633586369873,0.012908805752532167,2
sep-ipop,1,116001,2919,6838272,857.01956176757812,,2.0590175598327418e+20,12833.669002473522,0.012807944590692498,2
sep-ipop,1,116001,2930,6883328,856.92753728230798,,3.7574574711299899e+20,11963.741525721503,0.012131873491334311,2
sep-ipop,1,116001,2943,6936576,856.52788925170898,,7.1742610389865621e+20,12395.989363640507,0.012408748490933192,2
sep-ipop,1,116001,2955,6985728,856.11126708984375,,1.2170991949908167e+21,13051.903568043132,0.011727211189795243,2
sep-ipop,1,116001,2967,7034880,855.99562199910486,,2.3303898090894113e+21,12782.326353703376,0.012140828028425983,2
sep-ipop,1,116001,2979,7084032,855.74987030029297,,4.012867261869793e+21,12932.812075198792,0.011646597352817596,2
sep-ipop,1,116001,2991,7133184,855.56701151529944,,7.14093402836665e+21,18268.841969646277,0.01191535233024474,2
sep-ipop,1,116001,3003,7182336,855.31528981526696,,1.374253358615615e+22,17643.745239281063,0.012416040171392112,2
sep-ipop,1,116001,3014,7227392,855.07500330607093,,2.1553466333611476e+22,22954.396066850295,0.010791062610749866,2
sep-ipop,1,116001,3027,7280640,854.79702250162757,,4.0039210522118529e+22,39421.011525259433,0.011989868496997172,2
sep-ipop,1,116001,3039,7329792,854.62012481689453,,7.4397543733368092e+22,48684.111010889574,0.011914950902362586,2
sep-ipop,1,116001,3051,7378944,854.32557678222656,,1.3993847172116652e+23,38967.542249511505,0.011454843910666078,2
sep-ipop,1,116001,3062,7424000,854.28615570068359,,2.493336474716676e+23,39051.747453810756,0.01226688596222846,2
sep-ipop,1,116001,3075,7477248,853.90415191650391,,5.1347380220596891e+23,34317.836546948507,0.011357041674212852,2
sep-ipop,1,116001,3086,7522304,853.77929051717126,,8.6073035227203428e+23,46400.47953771126,0.011327058474491804,2
sep-ipop,1,116001,3099,7575552,853.50105794270837,,1.7722103806234209e+24,41388.148764499521,0.011465269116174681,2
sep-ipop,1,116001,3111,7624704,853.45682144165039,,3.6372794388129345e+24,39952.084267264938,0.010790820984331102,2
sep-ipop,1,116001,3122,7669760,853.22491709391272,,6.6849163091272988e+24,54649.353339341738,0.010630816180759773,2
sep-ipop,1,116001,3135,7723008,853.10425567626953,,1.2832949885134955e+25,50117.817915485793,0.0095047969513054192,2
sep-ipop,1,116001,3147,7772160,852.75200525919593,,2.4895033861899395e+25,69780.55983964882,0.010719771169257434,2
sep-ipop,1,116001,3158,7817216,852.75092315673828,,4.6367775944273656e+25,79385.980696373575,0.011096467457805468,2
sep-ipop,1,116001,3171,7870464,852.53784561157227,,8.740144646368865e+25,83403.08330027324,0.010176209100606154,2
sep-ipop,1,116001,3183,7919616,852.42231623331702,,1.7362701668192206e+26,81208.080757120391,0.0096131925477671958,2
sep-ipop,1,116001,3194,7964672,852.34121322631836,,3.0020354335267667e+26,101680.54595490763,0.0097613245930457705,2
sep-ipop,1,116001,3207,8017920,852.15924326578772,,5.7710909970514594e+26,110034.24281107963,0.0096402309258833835,2
sep-ipop,1,116001,3219,8067072,852.03624979654944,,9.9331249175342059e+26,120869.44594907371,0.0090876538902936524,2
sep-ipop,1,116001,3231,8116224,851.98688761393225,,1.6095971602999316e+27,120481.71563556434,0.0088102742957134085,2
sep-ipop,1,116001,3243,8165376,851.87663650512695,,2.5834980110884455e+27,154056.76918943849,0.0087819746629880756,2
sep-ipop,1,116001,3255,8214528,851.81498463948571,,4.122889590699057e+27,146557.17044590076,0.009357400929559171,2
sep-ipop,1,116001,3266,8259584,851.79128774007165,,6.0427486910209957e+27,163100.91698331441,0.0088402923087221429,2
sep-ipop,1,116001,3279,8312832,851.76922480265296,,1.1171829284236258e+28,165916.84187992755,0.009281385881358158,2
sep-ipop,1,116001,3291,8361984,851.63434219360352,,2.2364378707974251e+28,182484.00637001154,0.0099355441102294481,2
sep-ipop,1,116001,3303,8411136,851.55840428670251,,3.3429643796711621e+28,221170.7353418929,0.0089906235399118406,2
sep-ipop,1,116001,3315,8460288,851.51698430379236,,4.9737982433828998e+28,279416.36319393804,0.0085547817537712477,2
sep-ipop,1,116001,3327,8509440,851.43977228800452,,6.569599893856806e+28,318195.90524122596,0.0080519815383536964,2
sep-ipop,1,116001,3339,8558592,851.41373697916663,,8.0675004622764898e+28,398323.31323045271,0.0075435881247197106,2
sep-ipop,1,116001,3350,8603648,851.36890411376953,,9.319586688376807e+28,506020.72223172477,0.0072368307479998952,2
sep-ipop,1,116001,3363,8656896,851.31661224365234,,1.1131627137990178e+29,2305345.8788118223,0.0070735077271304302,2
sep-ipop,1,116001,3375,8706048,851.29222869873047,,1.5652875663162326e+29,11743989.712154923,0.007310391805396086,2
sep-ipop,1,116001,3386,8751104,851.25846099853516,,1.7499063245045185e+29,31486164.137721751,0.0067976972205643742,2
sep-ipop,1,116001,3399,8804352,851.24870808919275,,2.1615593531832471e+29,39902244.674277209,0.0059893256644710201,2
sep-ipop,1,116001,3411,8853504,851.17557652791345,,2.7808471070229275e+29,42851781.42747625,0.0058721997556774718,2
sep-ipop,1,116001,3423,8902656,851.16422398885095,,3.411185318955339e+29,94661939.401717678,0.0050616520342685869,2
sep-ipop,1,116001,3435,8951808,851.16422398885095,,4.4429722122701304e+29,238899089.39154783,0.0053830510058218038,2
sep-ipop,1,116001,3447,9000960,851.16422398885095,,6.4892717057710067e+29,284268501.05545932,0.0058835533743101069,2
sep-ipop,1,116001,3459,9050112,851.13813273111975,,9.1470226350081398e+29,322748529.85340261,0.0052417619825008942,2
sep-ipop,1,116001,3471,9099264,851.13813273111975,,1.3828782334877082e+30,341519067.62117267,0.0048613966070993053,2
sep-ipop,1,116001,3483,9148416,851.13545227050781,,2.12595435058143e+30,802098697.6019007,0.005017322259718294,2
sep-ipop,1,116001,3495,9197568,851.13513946533203,,3.4052799788842314e+30,755343696.02997613,0.004982805115693773,2
sep-ipop,1,116001,3507,9246720,851.12239583333337,,5.3993067429618869e+30,913493655.88548315,0.0056401828445748758,2
sep-ipop,1,116001,3519,9295872,851.12239583333337,,7.6949548812791385e+30,719280256.75325382,0.0048292325452547373,2
sep-ipop,1,116001,3531,9345024,851.12151463826501,,1.3408435969982362e+31,877670934.48552239,0.0061916742314716104,2
sep-ipop,1,116001,3542,9390080,851.01703770955407,,2.162637475658484e+31,855277931.49877203,0.0056911741405159533,2
sep-ipop,1,116001,3555,9443328,851.01703770955407,,2.8038483472406161e+31,673982692.04486811,0.004359083570045978,2
sep-ipop,1,116001,3567,9492480,851.01703770955407,,2.8648228437190132e+31,1310945907.64904,0.0041352058802426317,2
sep-ipop,1,116001,3579,9541632,851.01703770955407,,2.8491066436065569e+31,1361598028.6547668,0.0034824171989468657,2
sep-ipop,1,116001,3591,9590784,851.01703770955407,,2.7040549061873737e+31,1236078267.7536757,0.0032925231437010757,2
sep-ipop,1,116001,3603,9639936,851.01703770955407,,2.8431025036065919e+31,1519464398.4507933,0.003404658376739133,2
sep-ipop,1,116001,3615,9689088,851.01703770955407,,2.775667163645048e+31,1777908586.6755702,0.003371811336403028,2
sep-ipop,1,116001,3627,9738240,851.01703770955407,,2.9027455637556307e+31,1772957429.2096393,0.0036622074673065396,2
sep-ipop,1,116001,3639,9787392,851.01703770955407,,2.8095348237474639e+31,1709711541.5302241,0.0035078957224041842,2
sep-ipop,1,116001,3651,9836544,851.01703770955407,,2.8950865146640133e+31,1524156977.7674098,0.0033440961433328698,2
sep-ipop,1,116001,3663,9885696,851.01703770955407,,3.1607855627155533e+31,1491118612.0393157,0.0033245958381084907,2
sep-ipop,1,116001,3675,9934848,851.01703770955407,,3.1148036382114767e+31,2201993126.5359325,0.0034215598776690011,2
sep-ipop,1,116001,3687,9984000,851.01703770955407,,3.0109938001516473e+31,2172936755.4026699,0.0028990765582426114,2
sep-ipop,1,116001,3699,10033152,851.01703770955407,,3.1997336039826311e+31,2267461779.3467994,0.0030841029286913972,2
sep-ipop,1,116001,3711,10082304,851.01703770955407,,3.0521459228486542e+31,2144746197.382009,0.0030450991610532253,2
sep-ipop,1,116001,3723,10131456,851.01703770955407,,3.0459005415508135e+31,1510341121.3844931,0.0027003904544604636,2
sep-ipop,1,116001,3735,10180608,851.01703770955407,,3.011062347772659e+31,1927711868.5792243,0.0026579077082276616,2
sep-ipop,1,116001,3747,10229760,851.01703770955407,,3.0453802568696135e+31,2495756557.8151388,0.0026696509388224282,2
sep-ipop,1,116001,3759,10278912,851.01703770955407,,6.9644317901343865e+31,2418176086.2955246,0.0048287514193151304,2
sep-ipop,1,116001,3771,10328064,851.01703770955407,,8.291488704102998e+31,9161252901.5681229,0.0041455421388284595,2
sep-ipop,1,116001,3783,10377216,851.01703770955407,,8.3386117245437817e+31,10529220422.978678,0.0037216096405025957,2
sep-ipop,1,116001,3795,10426368,851.01703770955407,,8.5650524119940585e+31,16363262616.292545,0.0039750766001803439,2
sep-ipop,1,116001,3807,10475520,851.01703770955407,,8.5862920562427675e+31,19079007054.861496,0.0039266205677264011,2
sep-ipop,1,116001,3819,10524672,851.01703770955407,,8.4887698252710926e+31,16642448928.433111,0.0036552536773656005,2
sep-ipop,1,116001,3831,10573824,851.01703770955407,,8.6034912412097312e+31,13991464754.114191,0.0035517298127768801,2
sep-ipop,1,116001,3843,10622976,851.01703770955407,,8.2934146953338715e+31,13006853873.929306,0.0034683440708487868,2
sep-ipop,1,116001,3855,10672128,851.01703770955407,,8.6920344982776017e+31,11608814553.352205,0.0033375060227299204,2
sep-ipop,1,116001,3867,10721280,851.01703770955407,,8.8947570980148637e+31,9200096088.3569241,0.0033129983211019924,2
sep-ipop,1,116001,3879,10770432,851.01703770955407,,9.2680664004000404e+31,9112686920.1440372,0.0033432838915474707,2
sep-ipop,1,116001,3891,10819584,851.01703770955407,,9.268385577289615e+31,14360895454.84874,0.0033596877455964002,2
sep-ipop,1,116001,3903,10868736,851.01703770955407,,9.3305747772819834e+31,12370499072.938606,0.0032263382827716052,2
sep-ipop,1,116001,3915,10917888,851.01703770955407,,9.3228286954838172e+31,8143673878.0039749,0.0027229301345928704,2
sep-ipop,1,116001,3927,10967040,851.01703770955407,,9.8399130603753107e+31,12796560511.255419,0.0034064486750233032,2
sep-ipop,1,116001,3939,11016192,851.01703770955407,,9.4131591597498396e+31,10893903898.435413,0.0031635440583394369,2
sep-ipop,1,116001,3951,11065344,851.01703770955407,,9.0794772705388169e+31,9587586833.0202942,0.0031516119214053027,2
sep-ipop,1,116001,3963,11114496,851.01703770955407,,9.1892874187761943e+31,6842978645.6453028,0.0028318906828079474,2
sep-ipop,1,116001,3975,11163648,851.01703770955407,,8.2490364994972712e+31,7207673976.0045004,0.0026025169390156417,2
sep-ipop,1,116001,3987,11212800,851.01703770955407,,7.9281508906220843e+31,6163978048.6961279,0.002386766337780032,2
sep-ipop,1,116001,3996,11266048,851.01703770955407,,0.64460356335323665,6.0463104303440058,1.0164261580261684,3
sep-ipop,1,116001,4002,11315200,851.01703770955407,,0.81820124829092111,23.0291425858967,1.2557519274901094,3
sep-ipop,1,116001,4008,11364352,851.01703770955407,,0.90520785371736967,30.952773985604416,1.102184449853699,3
sep-ipop,1,116001,4014,11413504,851.01703770955407,,1.1067105317839148,24.280898560493721,0.86982209830766721,3
sep-ipop,1,116001,4020,11462656,851.01703770955407,,1.3330892972620094,24.684641257780061,0.74175646834812503,3
sep-ipop,1,116001,4026,11511808,851.01703770955407,,1.5553268805725973,21.517036243092299,0.57157964389516891,3
sep-ipop,1,116001,4032,11560960,851.01703770955407,,1.7327241376640339,18.168845706582964,0.45178140747169737,3
sep-ipop,1,116001,4038,11610112,851.01703770955407,,2.1155786583146918,17.520812563214484,0.42421477761995385,3
sep-ipop,1,116001,4044,11659264,851.01703770955407,,2.6729928405583103,21.186100554304218,0.38019102300203261,3
sep-ipop,1,116001,4050,11708416,851.01703770955407,,3.8452087968248931,55.17350732465394,0.38131599355250378,3
sep-ipop,1,116001,4056,11757568,851.01703770955407,,5.7480289066694876,114.59771232664166,0.38085632155821358,3
