arm,block,seed,stage,restart,regime,population,iterations,evaluations,bestCost,termination
ext-w4,1,120001,0,13,,0,693,44352,680.44569905598962,convergence
ext-w4,1,120001,0,14,,0,513,32832,677.07632191975915,convergence
ext-w4,1,120001,0,15,,0,708,45312,655.69629796346032,convergence
ext-w4,1,120001,0,16,,0,629,40256,671.82931900024414,convergence
ext-w4,1,120001,0,17,,0,587,37568,655.26933288574219,convergence
ext-w4,1,120001,0,18,,0,551,35264,651.83326848347986,convergence
ext-w4,1,120001,0,19,,0,570,36480,658.24349466959632,convergence
ext-w4,1,120001,0,20,,0,694,44416,693.89228820800781,convergence
ext-w4,1,120001,0,21,,0,640,40960,685.90282440185547,convergence
ext-w4,1,120001,0,22,,0,681,43584,675.66794586181641,convergence
ext-w4,1,120001,0,23,,0,822,52608,670.68678283691406,convergence
ext-w4,1,120001,0,24,,0,698,44672,673.4157600402832,convergence
ext-w4,1,120001,0,25,,0,538,34432,677.16061401367188,convergence
ext-w4,1,120001,0,26,,0,617,39488,675.47373580932617,convergence
ext-w4,1,120001,0,27,,0,571,36544,657.73158772786462,convergence
ext-w4,1,120001,0,28,,0,743,47552,673.94078191121423,convergence
ext-w4,1,120001,0,29,,0,583,37312,670.36505126953125,convergence
ext-w4,1,120001,0,30,,0,611,39104,676.22935485839844,convergence
ext-w4,1,120001,0,31,,0,926,59264,680.60668436686194,convergence
ext-w4,1,120001,0,32,,0,719,46016,671.12656275431311,convergence
ext-w4,1,120001,0,33,,0,764,48896,650.35301844278968,convergence
ext-w4,1,120001,0,34,,0,797,51008,670.14240010579431,convergence
ext-w4,1,120001,0,35,,0,725,46400,671.92596054077148,convergence
ext-w4,1,120001,0,36,,0,607,38848,656.91320419311523,convergence
ext-w4,1,120001,0,37,,0,729,46656,678.33058420817054,convergence
ext-w4,1,120001,0,38,,0,647,41408,690.60462188720703,convergence
ext-w4,1,120001,0,39,,0,911,58304,698.13696416219079,convergence
ext-w4,1,120001,0,40,,0,1688,108032,691.57500966389978,convergence
ext-w4,1,120001,0,41,,0,777,49728,666.74586486816406,convergence
ext-w4,1,120001,0,42,,0,670,42880,692.78865814208984,convergence
ext-w4,1,120001,0,43,,0,790,50560,670.07212829589844,convergence
ext-w4,1,120001,0,44,,0,655,41920,680.62381362915039,convergence
ext-w4,1,120001,0,45,,0,975,62400,684.00189844767249,convergence
ext-w4,1,120001,0,46,,0,507,32448,670.58808008829749,convergence
ext-w4,1,120001,0,47,,0,652,41728,674.4588623046875,convergence
ext-w4,1,120001,0,48,,0,789,50496,683.89313125610352,convergence
ext-w4,1,120001,0,49,,0,1247,79808,684.03577041625977,convergence
ext-w4,1,120001,0,50,,0,687,43968,692.1843045552572,convergence
ext-w4,1,120001,0,51,,0,546,34944,672.90138117472327,convergence
ext-w4,1,120001,0,52,,0,585,37440,669.56745910644531,convergence
ext-w4,1,120001,0,53,,0,902,57728,684.43055725097656,convergence
ext-w4,1,120001,0,54,,0,649,41536,684.65236918131507,convergence
ext-w4,1,120001,0,55,,0,644,41216,670.9324061075846,convergence
ext-w4,1,120001,0,56,,0,662,42368,670.80598068237305,convergence
ext-w4,1,120001,0,57,,0,639,40896,669.28772862752282,convergence
ext-w4,1,120001,0,58,,0,547,35008,672.31193669637048,convergence
ext-w4,1,120001,0,59,,0,642,41088,678.28778839111328,convergence
ext-w4,1,120001,0,60,,0,812,51968,652.53960927327478,convergence
ext-w4,1,120001,0,61,,0,585,37440,679.34568532307946,convergence
ext-w4,1,120001,0,62,,0,796,50944,658.54740397135413,convergence
ext-w4,1,120001,0,63,,0,701,44864,671.8006261189779,convergence
ext-w4,1,120001,0,64,,0,823,52672,687.87779998779297,convergence
ext-w4,1,120001,0,65,,0,572,36608,671.02789433797204,convergence
ext-w4,1,120001,0,66,,0,565,36160,675.42242558797204,convergence
ext-w4,1,120001,0,67,,0,672,43008,673.14124043782556,convergence
ext-w4,1,120001,0,68,,0,759,48576,669.29753875732422,convergence
ext-w4,1,120001,1,0,,0,604,38656,593.72600555419922,convergence
ext-w4,1,120001,1,1,,0,817,52288,608.45540110270179,convergence
ext-w4,1,120001,1,2,,0,750,48000,618.79000218709314,convergence
ext-w4,1,120001,1,3,,0,689,44096,604.4620030721029,convergence
ext-w4,1,120001,1,4,,0,678,43392,604.70185724894202,convergence
ext-w4,1,120001,1,5,,0,858,54912,619.9136861165365,convergence
ext-w4,1,120001,1,6,,0,644,41216,597.80342610677087,convergence
ext-w4,1,120001,1,7,,0,577,36928,612.17998377482093,convergence
ext-w4,1,120001,1,8,,0,654,41856,612.36233266194665,convergence
ext-w4,1,120001,1,9,,0,712,45568,616.61390940348304,convergence
ext-w4,1,120001,1,10,,0,724,46336,613.73116175333655,convergence
ext-w4,1,120001,1,11,,0,717,45888,601.97866312662757,convergence
ext-w4,1,120001,1,12,,0,681,43584,633.54950459798181,convergence
ext-w4,1,120001,1,13,,0,643,41152,613.14583206176758,convergence
ext-w4,1,120001,1,14,,0,683,43712,601.12080510457361,convergence
ext-w4,1,120001,1,15,,0,614,39296,621.22175979614258,convergence
ext-w4,1,120001,1,16,,0,705,45120,624.53841145833337,convergence
ext-w4,1,120001,1,17,,0,861,55104,618.76354726155603,convergence
ext-w4,1,120001,1,18,,0,651,41664,617.78569412231445,convergence
ext-w4,1,120001,1,19,,0,681,43584,611.315907796224,convergence
ext-w4,1,120001,1,20,,0,646,41344,612.28361256917321,convergence
ext-w4,1,120001,1,21,,0,581,37184,609.93091583251953,convergence
ext-w4,1,120001,1,22,,0,634,40576,613.10942459106445,convergence
ext-w4,1,120001,1,23,,0,566,36224,596.09613672892249,convergence
ext-w4,1,120001,1,24,,0,595,38080,608.35872777303064,convergence
ext-w4,1,120001,1,25,,0,624,39936,600.46743011474609,convergence
ext-w4,1,120001,1,26,,0,757,48448,626.31917699178064,convergence
ext-w4,1,120001,1,27,,0,599,38336,605.26188023885095,convergence
ext-w4,1,120001,1,28,,0,704,45056,618.45285669962561,convergence
ext-w4,1,120001,1,29,,0,784,50176,632.90149688720703,convergence
ext-w4,1,120001,1,30,,0,624,39936,607.3896369934082,convergence
ext-w4,1,120001,1,31,,0,594,38016,609.09612528483069,convergence
