arm,block,seed,stage,restart,regime,population,iterations,evaluations,bestCost,termination
full-fill-l64,1,119001,0,32,,0,1626,104064,1216.4211120605469,convergence
full-fill-l64,1,119001,0,33,,0,1479,94656,1127.423734029134,convergence
full-fill-l64,1,119001,0,34,,0,1305,83520,1202.0197881062825,convergence
full-fill-l64,1,119001,0,35,,0,1347,86208,983.13402557373047,convergence
full-fill-l64,1,119001,0,36,,0,1168,74752,1201.4713948567708,convergence
full-fill-l64,1,119001,0,37,,0,1719,110016,1273.234915415446,convergence
full-fill-l64,1,119001,0,38,,0,3175,203200,1238.022045135498,completed
full-fill-l64,1,119001,0,39,,0,1802,115328,1247.0449752807617,convergence
full-fill-l64,1,119001,0,40,,0,2643,169152,936.28726577758789,convergence
full-fill-l64,1,119001,0,41,,0,1425,91200,1174.6911735534668,convergence
full-fill-l64,1,119001,0,42,,0,1546,98944,929.68452199300134,convergence
full-fill-l64,1,119001,0,43,,0,1753,112192,1042.8747316996257,convergence
full-fill-l64,1,119001,0,44,,0,1341,85824,1137.2991917928059,convergence
full-fill-l64,1,119001,0,45,,0,1252,80128,1158.7860590616863,convergence
full-fill-l64,1,119001,0,46,,0,1661,106304,1016.2741355895996,convergence
full-fill-l64,1,119001,0,47,,0,1791,114624,1330.4200579325359,convergence
full-fill-l64,1,119001,0,48,,0,1545,98880,1202.7214024861653,convergence
full-fill-l64,1,119001,0,49,,0,1606,102784,1184.6326522827148,convergence
full-fill-l64,1,119001,0,50,,0,1402,89728,1022.954408009847,convergence
full-fill-l64,1,119001,0,51,,0,1489,95296,1058.2011400858562,convergence
full-fill-l64,1,119001,0,52,,0,1713,109632,1154.6041793823242,convergence
full-fill-l64,1,119001,0,53,,0,1594,102016,1244.358834584554,convergence
full-fill-l64,1,119001,0,54,,0,1865,119360,935.48354593912757,convergence
full-fill-l64,1,119001,0,55,,0,1860,119040,1290.0759366353352,convergence
full-fill-l64,1,119001,0,56,,0,2471,158144,1220.3609517415364,convergence
full-fill-l64,1,119001,0,57,,0,1525,97600,1140.4550806681316,convergence
full-fill-l64,1,119001,0,58,,0,2087,133568,1117.4172681172688,convergence
full-fill-l64,1,119001,0,59,,0,1713,109632,1223.4230893452961,convergence
full-ipop-l64,2,119002,0,0,large,64,1700,108800,1339.9755719502766,tol_fun
full-ipop-l64,2,119002,0,1,large,128,1339,171392,1263.9082921346028,tol_fun
